12935 24 0.3275782396374193	12940 11 0.2879865914421781	12901 1 0.1681283731676587
13057 25 0.3205009378932804	13038 10 0.2942148351756409	12997 0 0.1685517238550822
13158 24 0.3213277042610994	13129 9 0.291903109249716	13098 1 0.1037080611323513
13274 23 0.3235887432371944	13244 10 0.2812774261544826	13199 2 0.1697226248310832
13388 22 0.3242860942339816	13346 10 0.2923571982708799	13309 3 0.2011034196865112
13494 21 0.3200646175729448	13437 9 0.2879685027311702	13404 3 0.2220969281828171
13599 22 0.3194358222238331	13533 8 0.2849325932753893	13504 2 0.222169906775504
13707 21 0.3246469216526281	13638 8 0.2774401244261863	13627 3 0.2005439171425772
13796 22 0.3241721922214113	13731 9 0.278121257957932	13710 4 0.2212455112681348
13879 23 0.3275050627416072	13826 10 0.2852539485826744	13815 5 0.2386549599902547
13983 24 0.3297606179406318	13925 9 0.2919225702077659	13918 6 0.2503480017846852
14087 23 0.3349952929006023	14035 9 0.2850236605790842	14017 5 0.2613174951387998
14184 24 0.334246046015682	14127 8 0.2872679082413747	14105 6 0.2503401425516266
14280 23 0.3353488336385083	14217 7 0.28069172616702	14209 7 0.2609463646888101
14378 22 0.3288699563544031	14317 7 0.2733898125320554	14309 6 0.2703784423569843
14486 23 0.33082246863469	14427 7 0.2737609429820451	14393 6 0.2606625590505827
14594 22 0.3319806135808757	14519 7 0.2741988145381674	14497 5 0.2608668991101064
14687 21 0.3298737035675526	14613 6 0.2748337282945447	14594 5 0.2499687626021748
14795 20 0.3246319693666566	14715 7 0.2656546430810189	14702 5 0.2504387447390793
14904 19 0.3286715270840058	14827 8 0.2736406218664098	14822 5 0.2487097134661863
15006 20 0.323112798328888	14918 9 0.2818142242473585	14936 5 0.2491363575465106
15117 19 0.3222267718694921	15008 10 0.2885766576702289	15031 4 0.2480046279860715
15217 18 0.3226656300825783	15103 10 0.2939235558944329	15146 5 0.2349268641765536
15315 19 0.3178828702259068	15204 10 0.2950358244968221	15247 5 0.2480046279860715
15402 20 0.3158850492429444	15304 10 0.294619285144716	15347 5 0.2443893807791135
15494 21 0.31983911671954	15419 10 0.2953576788030315	15445 4 0.2475779839057473
15589 22 0.3280531153315923	15512 9 0.2955960755391425	15519 4 0.2353254395673828
15686 21 0.3282099824479943	15607 9 0.2892274770173199	15626 4 0.2354258631009095
15782 20 0.3249749662911875	15692 8 0.2900526964884735	15742 5 0.2349484874632757
15886 19 0.320491598837132	15782 7 0.2835108205901683	15828 4 0.2473451177410479
15984 18 0.3215498376744089	15888 7 0.2752642396165326	15932 4 0.2371343522514165
16092 19 0.3180792036208714	15988 6 0.2754083255559404	16025 3 0.2364567117121412
16179 18 0.3143752311400206	16080 7 0.266521154713163	16137 2 0.2204500737161166
16292 16 0.3134103428669053	16171 6 0.2746398672124324	16248 2 0.199913897733983
16390 17 0.3078758789595784	16293 7 0.2668230490623982	16351 3 0.1990624808193009
16481 18 0.315511044612709	16374 7 0.2761643089263396	16451 4 0.2205211810628374
16579 19 0.3156986908900362	16469 6 0.2763312013847672	16569 4 0.2361161449462683
16674 18 0.311519371359521	16547 6 0.2667204821016738	16676 5 0.2336979531416913
16776 17 0.3079008346991274	16637 5 0.2657821373061919	16765 4 0.2463098787735537
16882 16 0.3064080794169168	16729 4 0.2560047750641328	16882 5 0.2333311889322898
16968 17 0.3036061227382434	16835 4 0.2430899117216477	16982 6 0.2460374253608555
17057 18 0.3075566972223686	16932 5 0.2430820524885892	17083 6 0.2565268817497397
17132 19 0.3089964265306469	17056 6 0.2558192495322342	17189 6 0.2573442419878345
17236 18 0.3136925587064063	17177 7 0.2658690651869916	17293 6 0.256935561868787
17324 17 0.3157657080571765	17281 8 0.2750662391115252	17376 7 0.2562500339271591
17431 16 0.3117268312332104	17369 8 0.2823774692832252	17483 7 0.2651372047699367
17534 17 0.3006954693506952	17463 8 0.2834982435490977	17606 7 0.2668444330091832
17635 16 0.306634547210159	17580 9 0.2825738480417285	17715 7 0.2679979656032688
17725 15 0.3020168111641701	17677 8 0.2897110069750209	17808 7 0.2673552831579925
17826 16 0.2941857788830111	17765 8 0.2831886373983042	17913 6 0.2674946059258496
17919 15 0.3029470772471199	17861 8 0.2827861494022726	18021 6 0.258739267379539
18017 16 0.3031977016688769	17951 7 0.2825136959895744	18108 7 0.2585770927291233
18119 17 0.302882636672793	18059 8 0.2757333212871965	18208 8 0.2684437984604114
18218 18 0.3051619543530693	18153 9 0.2829515675456966	18297 7 0.2749713281396413
18333 19 0.3102202933177138	18248 10 0.2899380514856028	18396 8 0.267217352666643
18419 18 0.308410419605287	18351 10 0.2958931046488654	18490 8 0.2749597179089865
18531 17 0.3183467917940573	18463 11 0.2952831805318021	18588 7 0.2739888814789982
18627 18 0.312039717571431	18545 10 0.3018533632781798	18689 7 0.2658152790980495
18719 17 0.3117038686135701	18647 11 0.2959089251829444	18793 8 0.2660847385172017
18804 16 0.316210702148621	18743 10 0.3011303138367882	18880 8 0.2735772073664047
18898 17 0.3104017969644388	18848 11 0.2960110952127062	18988 7 0.2732444998335904
18978 18 0.3108607078629091	18949 10 0.3014446831591324	19081 7 0.265581747601451
19087 16 0.3144351392260318	19029 9 0.296041658896823	19173 8 0.2617868607817248
19185 17 0.310147520988493	19132 9 0.2896992578185291	19280 7 0.2693766344211772
19286 16 0.3074678233825075	19231 8 0.2896244079798758	19381 6 0.2649979188599547
19387 15 0.3071161016891427	19332 9 0.2824562884315041	19476 7 0.2577000595912505
19503 16 0.3099668086453199	19428 9 0.2897217127701252	19571 7 0.2666780482382608
19596 17 0.3109282548228225	19535 9 0.2895256288746227	19668 6 0.2651341455663038
19703 16 0.3090190776000177	19640 10 0.2891541014936705	19762 5 0.2567883885564524
19785 17 0.3062851128488401	19736 9 0.2958632667813659	19855 4 0.2481765743928421
19882 16 0.3107269444357742	19841 8 0.2904190637669125	19964 5 0.2355370223659858
19983 15 0.3151702234309073	19944 8 0.2831310824087336	20067 4 0.24749356961513
20108 14 0.3099456442081835	20038 7 0.282153271334689	20169 5 0.2352207817976752
20201 13 0.3001811085066573	20152 7 0.2754458752249982	20268 6 0.2473030427531032
20297 14 0.2979479635704339	20265 7 0.2750323298664382	20374 7 0.2580941439917605
20399 15 0.30284185393781	20365 7 0.2746880206086327	20466 6 0.2679926949271302
20492 14 0.3079654917266085	20479 7 0.2754488692185443	20561 7 0.2586514350631889
20582 13 0.3097684580067935	20579 8 0.2756010638904728	20659 8 0.2675244156240551
20692 12 0.3051289656077026	20686 7 0.2825620988852368	20741 7 0.2758257305422061
20799 13 0.3009048149632993	20783 7 0.2761948726104563	20844 6 0.2676521281612574
20901 12 0.3053088737035876	20876 6 0.2755661339657678	20931 6 0.2599486848350137
21000 11 0.2952704383220203	20962 7 0.2665392434241707	21044 6 0.259693259760609
21100 12 0.2958395392570287	21075 6 0.2758805032881121	21146 7 0.2579780416852129
21191 13 0.2996588843622678	21163 5 0.2658156949838548	21244 8 0.2684896127991538
21293 14 0.3043825329299513	21249 4 0.2556149094727105	21344 8 0.2756415148824839
21375 13 0.3073805447305825	21354 5 0.2437080466391935	21435 9 0.2751959400304669
21481 12 0.3044539973977557	21447 6 0.2562473906093314	21525 8 0.2809806205685756
21565 13 0.2977170563112383	21545 7 0.2666914380960993	21617 7 0.2745148064987212
21663 12 0.3035370055157316	21643 6 0.2760326979600407	21720 7 0.2670223376495182
21742 13 0.2982813492448462	21738 7 0.2668049603513902	21813 7 0.2670223376495182
21840 12 0.3045651937543887	21845 8 0.2756240178409932	21914 6 0.2685711055609876
21936 13 0.3000616679773591	21934 7 0.283029161878434	22005 7 0.2587757566758825
22039 12 0.3039833952536141	22036 8 0.2754799319015855	22107 6 0.2675068344176349
22147 11 0.3005077623534614	22130 8 0.282802117367852	22213 5 0.2583188295983364
22244 12 0.2959839004801168	22234 9 0.2832933591271111	22325 4 0.2482599469063058
22341 13 0.3012941619764769	22344 10 0.2896815660384838	22427 5 0.2351821830967878
22453 12 0.30626828864647	22444 9 0.2965610147091157	22534 4 0.2482429185680121
22538 11 0.2998082128928302	22556 9 0.2892047725662619	22628 5 0.2370042152942077
22633 12 0.2916147679664189	22645 10 0.2896506054234045	22735 5 0.2478342384489647
22733 11 0.2995804467512136	22734 10 0.2961894873281634	22847 6 0.2485494286572977
22843 12 0.2957981284668947	22828 11 0.2960501645603064	22962 5 0.2580852981017378
22945 11 0.3003866390531549	22927 10 0.30195877680095	23071 4 0.2481348512782351
23042 10 0.2965589770768063	23004 10 0.2961588215760849	23168 3 0.2356409162102135
23126 9 0.2903878346975283	23114 11 0.2956966238224003	23283 4 0.2202700028438183
23239 8 0.2831153336468891	23209 11 0.3012323817985883	23382 3 0.2353125125431219
23338 9 0.2728922491213126	23286 11 0.3018162105400846	23481 4 0.2191858653057897
23439 10 0.2791105695807116	23396 10 0.3012276186270376	23585 5 0.2350789810465233
23541 11 0.2893221544492585	23512 10 0.2962494919488173	23686 6 0.2479013197816365
23642 10 0.2933713606071365	23608 11 0.2959575775780691	23796 5 0.2564836022816326
23750 11 0.2827578556206787	23712 10 0.3011218081733048	23900 6 0.2465514369641769
23842 10 0.2940445762000679	23797 9 0.2952746748683188	24000 5 0.2572744248496596
23949 11 0.2889710159775644	23892 8 0.289050162285904	24120 5 0.2465060280620605
24041 10 0.2915679197887587	23985 7 0.2829523954302756	24203 6 0.2482968416392753
24145 10 0.279869525096776	24082 6 0.2751503204302791	24313 7 0.2555055048502509
24254 9 0.2758815762675395	24182 7 0.2658090605663378	24386 6 0.2612943289968375
24360 10 0.2692453895725311	24280 8 0.2755590005493266	24492 6 0.2522559302925473
24463 9 0.2797304928523778	24379 8 0.2829152426921804	24617 6 0.2557589027415254
24572 8 0.2793669590044339	24474 7 0.2829724007507884	24711 5 0.256853581631831
24690 7 0.2720193377245759	24581 8 0.2752074784888872	24815 4 0.2454954588427205
24790 8 0.2587902751730163	24665 8 0.2832399889239743	24908 4 0.2295739625381641
24883 9 0.2716367529810953	24758 9 0.2834832508995977	24998 3 0.2336607637286384
24982 8 0.2767592264390702	24850 8 0.2904762218255205	25115 4 0.2173135589667411
25073 9 0.2732599738002556	24952 7 0.2826641214834983	25219 3 0.2332066747074747
25171 10 0.2754845336868032	25039 8 0.2751503204302791	25324 3 0.217779000213434
25263 9 0.2750928819060495	25132 7 0.2824676406570332	25421 4 0.218090375542232
25363 8 0.2740081676506811	25237 8 0.274107934359069	25522 5 0.2340743090871983
25471 7 0.2693971607519514	25312 8 0.2827758178563616	25654 5 0.2463493083771589
25562 6 0.2554778425947269	25418 9 0.282109382111115	25757 4 0.2457883748804271
25665 7 0.2478202051015621	25522 10 0.2883937972462218	25859 5 0.2331012611847045
25759 6 0.2560563106791184	25624 10 0.2941642208074728	25961 6 0.2465877051132699
25862 4 0.2485541113508905	25746 11 0.2945010450814131	26058 7 0.257077161502154
25946 3 0.227427619641244	25830 10 0.3004454831766484	26145 8 0.2661129432973124
26048 2 0.2110933888513797	25940 10 0.2944748476378843	26253 9 0.2733883476144207
26165 1 0.1896458057174712	26043 11 0.2924089920910511	26348 10 0.2830036826375644
26269 2 0.1573737874422589	26162 10 0.2980390608639423	26432 9 0.2865796336792295
26353 3 0.1936191806545619	26255 9 0.2930105126125927	26520 8 0.282906377847315
26461 4 0.2147526016447261	26350 8 0.2867635450785819	26608 7 0.2763220870404396
26567 5 0.2277174406845074	26445 8 0.279869648120913	26714 6 0.2686933914848875
26650 4 0.2370710770349278	26548 7 0.2783529182085642	26794 7 0.2593664778400215
26745 3 0.2284268733047729	26640 7 0.2721855636847574	26887 8 0.2663953766884978
26844 4 0.2116988529773995	26739 7 0.2721443112168632	26992 9 0.2745531018309444
26946 5 0.230224218485432	26850 8 0.2729002945872624	27085 9 0.2818185261695655
27037 6 0.2377181538900863	26950 7 0.2800259992270638	27180 8 0.2813452256898138
27142 5 0.2410443559701111	27028 6 0.2721443112168632	27281 7 0.2734667811726216
27248 5 0.2345262042163184	27122 7 0.2628030513529219	27392 6 0.2663953766884978
27347 3 0.2337221705038446	27238 6 0.2723427953772453	27487 6 0.2578343243245562
27449 2 0.2029414218549545	27326 6 0.2646751779055934	27593 6 0.2562553329555093
27559 3 0.1861968891995387	27424 5 0.2648679162401259	27686 7 0.2578590928166197
27644 4 0.2052905953819753	27533 6 0.2539697797321944	27791 7 0.2622280778988172
27747 5 0.2265179302378803	27623 5 0.2645535469177817	27879 8 0.2652250654384984
27854 6 0.2333257271993285	27737 6 0.2538662374553904	27999 8 0.2722634452665376
27951 7 0.2388965738726065	27858 6 0.2634021068998305	28098 9 0.2729445787982833
28056 6 0.2535137020278958	27966 5 0.2644919205506237	28178 10 0.2802100031369044
28134 7 0.2512373790413286	28060 5 0.254047873063856	28283 9 0.282662083851189
28234 6 0.261754257689283	28161 4 0.2546464449553902	28376 8 0.2765318820654774
28337 7 0.2532223967624162	28254 4 0.2412281143799994	28486 7 0.2733532589173307
28431 8 0.260505469211042	28358 5 0.2418266862715335	28590 7 0.2615745140576421
28535 9 0.2674678180549267	28463 4 0.2549044500810514	28691 7 0.2615745140576421
28646 8 0.2708605117416221	28582 5 0.2418473266815863	28803 8 0.2615745140576421
28753 7 0.2618685480820535	28675 6 0.2537382669130625	28895 7 0.2738393405740766
28864 6 0.2574314264262563	28769 6 0.264024475970014	29010 8 0.2658050609609849
28940 7 0.2502387311808602	28866 6 0.2645373294527401	29112 7 0.2731582070423308
29032 6 0.2547409489758607	28975 7 0.2641834071274213	29218 7 0.2622764439366047
29143 7 0.2521305578101479	29077 8 0.273442105351151	29323 7 0.266363245127079
29262 8 0.2585510522201034	29180 8 0.2808774161417461	29424 7 0.2621968309264006
29375 6 0.2566432808456612	29264 9 0.2809475328288375	29532 8 0.266151799820408
29472 5 0.2519343264831449	29360 9 0.2873615402527764	29636 9 0.2739167220823093
29563 4 0.2403291347625024	29466 9 0.2856927630999994	29734 8 0.2770758842724061
29670 5 0.2280324746813154	29574 8 0.2850116295682536	29833 9 0.2740290934207263
29737 5 0.234678598118815	29667 7 0.2792868644085812	29930 10 0.2807085964417168
29838 4 0.2328226890311851	29766 6 0.2700915617300139	30039 9 0.2875393927172238
29946 5 0.2320282827436105	29871 7 0.2618855244189821	30139 10 0.2799220493872007
30026 6 0.2477594623260615	29958 8 0.270829456389405	30222 11 0.2866993280280707
30103 5 0.2565740795257707	30075 8 0.2786285827593941	30329 11 0.2940968509910303
30217 6 0.2442763324225461	30173 9 0.2794003866638721	30436 10 0.2927345839275389
30315 5 0.2535373895502819	30275 8 0.2868360943854297	30527 9 0.2849239864356496
30415 4 0.2479528969575555	30382 9 0.2797017973577329	30622 9 0.2802809261942495
30502 5 0.2368315128633701	30499 9 0.285682798465062	30726 10 0.2795997926625038
30594 4 0.248838370548825	30604 10 0.2862544641077772	30815 9 0.2879096217498017
30689 5 0.2348123564271992	30683 10 0.2910595515680924	30923 10 0.2810593645162446
30788 6 0.2492639975308632	30787 9 0.2915704017169018	31031 9 0.2847764075037713
30883 7 0.2579755489215617	30882 9 0.2844476910706465	31150 9 0.2796970974527532
31019 8 0.2627886262180265	30991 8 0.2858099581341379	31235 10 0.2804625618027151
31118 7 0.2752732445663951	31089 9 0.2790724122826198	31344 9 0.284503954091073
31224 6 0.2656859500634522	31175 10 0.2858269864724315	31461 8 0.2798766404850844
31325 7 0.2591871409916669	31269 11 0.2900500143692551	31570 9 0.2741053155064216
31438 6 0.265879535383001	31375 12 0.296164735847427	31684 10 0.2812795166041839
31540 5 0.2519986016172995	31469 11 0.3008475288781788	31789 11 0.2867662904643714
31640 3 0.2380289592689918	31563 10 0.2948024687839355	31893 10 0.2923020484405593
31734 2 0.2199360103515674	31653 11 0.2895221358821521	31994 9 0.287860969354677
31854 3 0.1979211495437351	31746 10 0.2972375211599264	32098 9 0.280865971245624
31954 2 0.2202360334548364	31845 11 0.2932810947793247	32200 9 0.2798491361875179
32058 3 0.1987386775487097	31936 12 0.2986417041330638	32289 10 0.2768266061403963
32173 4 0.2217572316757352	32036 12 0.3008767203152536	32382 10 0.2824976977282677
32283 5 0.2362182635207162	32147 13 0.3010548629312487	32481 11 0.286584498918742
32377 4 0.2503293293528439	32246 14 0.3057928577180074	32580 10 0.2884847066692371
32467 5 0.2377848706437314	32336 15 0.3100093986288143	32670 11 0.2866270697644761
32563 4 0.2488628532467445	32438 16 0.3136875197002412	32780 12 0.2876738334171589
32671 5 0.2374111317902735	32545 17 0.3175018674780173	32876 13 0.2963967370333864
32762 6 0.2491277946750906	32663 16 0.3219320973399601	32967 14 0.3009725571697295
32865 7 0.2595815726408833	32758 15 0.3180856962195136	33087 13 0.3049620535699545
32965 6 0.2685219459199178	32858 15 0.31348804488023	33166 14 0.3002914236379838
33086 7 0.2607320960195059	32947 14 0.3141953758555044	33264 13 0.3040084666255105
33182 8 0.2712091681623583	33049 13 0.3109713438052412	33350 14 0.2969992782345461
33268 9 0.278221600046331	33136 14 0.3065926282440187	33455 15 0.3016699081665168
33383 8 0.2847280470210068	33233 13 0.3109713438052412	33544 15 0.3039857621744523
33470 7 0.2775033137764901	33329 13 0.3028007354178387	33642 14 0.3081589867592772
