#1.filename_list 2.decision 3.decision_root 4.target_decision_probability 5.xi 6.forwarding 7.network 8.replacement 9.alpha 10.q 11.ctlg 12.csize 13.priceratio 14.id_rep 15.weights 16.simtime 17.lambda 18.window 19.variance 20.p_hit 21.stabilization_time 22.hit_on_node_0 23.total_cost 24.hdistance 25.client_requests 26.free_link_load 27.cheap_link_load 28.expensive_link_load 29.decision_yes 30.decision_no 31.decision_ratio 32.cost_fraction 33.cost_reduction_wrt_fix 34.potential_reduction_wrt_costopt 35.potential_reduction_wrt_costprobtailcons 36.cost_savings_wrt_fix 37.potential_savings_wrt_costprobtailcons 38.potential_savings_wrt_costopt 39.free_repo_cardinality 40.cheap_repo_cardinality 41.expensive_repo_cardinality 42.free_repo_popularity 43.cheap_repo_popularity 44.expensive_repo_popularity 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id8.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 8 0.333_0.333_0.334 1800 100 60 0.05 0.506 77.4 0.506 176748 NaN 179898 29444 29898 29528 88870 0 1 0.50535 NaN NaN NaN NaN NaN NaN 33481 33258 33261 0.32491 0.35879 0.35879 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id9.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 9 0.333_0.333_0.334 1800 100 60 0.05 0.5071 78.4 0.5071 177477 NaN 180142 29459 29536 29797 88792 0 1 0.53461 NaN NaN NaN NaN NaN NaN 33408 33169 33423 0.40092 0.31104 0.31104 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id10.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 10 0.333_0.333_0.334 1800 100 60 0.05 0.50713 77.2 0.50713 175322 NaN 180151 29457 30161 29173 88791 0 1 0.48885 NaN NaN NaN NaN NaN NaN 33053 33534 33413 0.39398 0.28552 0.28552 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id11.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 11 0.333_0.333_0.334 1800 100 60 0.05 0.5072 77.3 0.5072 176693 NaN 179960 29631 29410 29643 88684 0 1 0.5054 NaN NaN NaN NaN NaN NaN 33093 33554 33353 0.35828 0.32609 0.32609 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id12.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 12 0.333_0.333_0.334 1800 100 60 0.05 0.50456 77.7 0.50456 180950 NaN 180413 29650 30260 29474 89384 0 1 0.4193 NaN NaN NaN NaN NaN NaN 33375 33440 33185 0.29392 0.42036 0.42036 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id13.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 13 0.333_0.333_0.334 1800 100 60 0.05 0.50624 77.1 0.50624 180042 NaN 180034 29512 30106 29276 88894 0 1 0.54805 NaN NaN NaN NaN NaN NaN 33151 33481 33368 0.41536 0.28236 0.28236 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id14.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 14 0.333_0.333_0.334 1800 100 60 0.05 0.50783 77.4 0.50783 175616 NaN 180347 29026 29249 30486 88761 0 1 0.47783 NaN NaN NaN NaN NaN NaN 32965 33555 33480 0.35423 0.3761 0.3761 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id15.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 15 0.333_0.333_0.334 1800 100 60 0.05 0.50501 78.4 0.50501 179300 NaN 180075 29918 29710 29508 89136 0 1 0.4348 NaN NaN NaN NaN NaN NaN 33354 33285 33361 0.40057 0.28606 0.28606 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id16.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 16 0.333_0.333_0.334 1800 100 60 0.05 0.50565 77.3 0.50565 178942 NaN 180069 29862 29339 29816 89017 0 1 0.47567 NaN NaN NaN NaN NaN NaN 33301 33208 33491 0.31763 0.32934 0.32934 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id17.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 17 0.333_0.333_0.334 1800 100 60 0.05 0.50502 77.4 0.50502 173095 NaN 180498 28432 30935 29975 89342 0 1 0.49802 NaN NaN NaN NaN NaN NaN 33433 33238 33329 0.32156 0.32376 0.32376 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id18.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 18 0.333_0.333_0.334 1800 100 60 0.05 0.50645 76.7 0.50645 179142 NaN 179416 29988 29202 29360 88550 0 1 0.5579 NaN NaN NaN NaN NaN NaN 33458 33217 33325 0.30132 0.27822 0.27822 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id19.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 19 0.333_0.333_0.334 1800 100 60 0.05 0.50642 76.9 0.50642 178059 NaN 179551 29514 29709 29400 88623 0 1 0.50726 NaN NaN NaN NaN NaN NaN 33369 33388 33243 0.27594 0.33426 0.33426 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id20.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 20 0.333_0.333_0.334 1800 100 60 0.05 0.50606 77.2 0.50606 179726 NaN 180392 29626 30020 29457 89103 0 1 0.54731 NaN NaN NaN NaN NaN NaN 33322 33296 33382 0.32455 0.30216 0.30216 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id1.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 1 0.333_0.333_0.334 1800 100 60 0.05 0.54059 1791.3 0.54059 165765 NaN 179682 28015 26982 27550 842 81705 0.0102 0.40187 NaN NaN NaN NaN NaN NaN 33396 33040 33564 0.29767 0.3067 0.3067 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id2.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 2 0.333_0.333_0.334 1800 100 60 0.05 0.53171 1728.7 0.53171 168638 NaN 179762 28158 28174 27848 862 83318 0.01024 0.4875 NaN NaN NaN NaN NaN NaN 33328 33052 33620 0.31027 0.31297 0.31297 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id3.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 3 0.333_0.333_0.334 1800 100 60 0.05 0.53378 1779.9 0.53378 166755 NaN 180673 28791 27828 27615 852 83382 0.010115 0.49748 NaN NaN NaN NaN NaN NaN 33497 33170 33333 0.40944 0.3185 0.3185 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id4.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 4 0.333_0.333_0.334 1800 100 60 0.05 0.54357 1816.7 0.54357 164208 NaN 179334 27923 26673 27257 810 81043 0.0098958 0.44562 NaN NaN NaN NaN NaN NaN 33272 33152 33576 0.29907 0.34947 0.34947 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id5.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 5 0.333_0.333_0.334 1800 100 60 0.05 0.5332 1751.5 0.5332 168589 NaN 180531 28451 28192 27629 825 83447 0.0097897 0.51332 NaN NaN NaN NaN NaN NaN 33101 33496 33403 0.41885 0.31227 0.31227 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id6.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 6 0.333_0.333_0.334 1800 100 60 0.05 0.5429 1819.7 0.5429 165284 NaN 179271 27458 27994 26492 889 81055 0.010849 0.46796 NaN NaN NaN NaN NaN NaN 33436 33143 33421 0.32066 0.35999 0.35999 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id7.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 7 0.333_0.333_0.334 1800 100 60 0.05 0.53748 1767.8 0.53748 165715 NaN 180222 27571 27860 27925 861 82495 0.010329 0.55557 NaN NaN NaN NaN NaN NaN 33104 33508 33388 0.26774 0.3166 0.3166 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id8.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 8 0.333_0.333_0.334 1800 100 60 0.05 0.54061 1740.7 0.54061 163260 NaN 179846 27072 27648 27900 841 81779 0.010179 0.46679 NaN NaN NaN NaN NaN NaN 33481 33258 33261 0.32491 0.35879 0.35879 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id9.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 9 0.333_0.333_0.334 1800 100 60 0.05 0.53577 1886.2 0.53577 166822 NaN 179471 27954 27865 27497 841 82475 0.010094 0.50251 NaN NaN NaN NaN NaN NaN 33408 33169 33423 0.40092 0.31104 0.31104 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id10.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 10 0.333_0.333_0.334 1800 100 60 0.05 0.53849 1795.1 0.53849 164755 NaN 180405 27380 28403 27475 817 82441 0.0098129 0.45939 NaN NaN NaN NaN NaN NaN 33053 33534 33413 0.39398 0.28552 0.28552 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id11.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 11 0.333_0.333_0.334 1800 100 60 0.05 0.5344 1727.6 0.5344 162594 NaN 179822 28683 26888 28154 814 82911 0.0097223 0.46507 NaN NaN NaN NaN NaN NaN 33093 33554 33353 0.35828 0.32609 0.32609 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id12.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 12 0.333_0.333_0.334 1800 100 60 0.05 0.53515 1758.4 0.53515 168249 NaN 179068 27689 28112 27438 817 82422 0.0098151 0.38987 NaN NaN NaN NaN NaN NaN 33375 33440 33185 0.29392 0.42036 0.42036 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id13.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 13 0.333_0.333_0.334 1800 100 60 0.05 0.53601 1836 0.53601 168313 NaN 179030 27113 28240 27716 889 82180 0.010702 0.51235 NaN NaN NaN NaN NaN NaN 33151 33481 33368 0.41536 0.28236 0.28236 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id14.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 14 0.333_0.333_0.334 1800 100 60 0.05 0.53952 1810.2 0.53952 164211 NaN 179919 27196 27423 28231 785 82065 0.009475 0.4468 NaN NaN NaN NaN NaN NaN 32965 33555 33480 0.35423 0.3761 0.3761 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id15.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 15 0.333_0.333_0.334 1800 100 60 0.05 0.5437 1727 0.5437 165054 NaN 180034 27492 27594 27064 836 81314 0.010177 0.40026 NaN NaN NaN NaN NaN NaN 33354 33285 33361 0.40057 0.28606 0.28606 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id16.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 16 0.333_0.333_0.334 1800 100 60 0.05 0.54092 1794.9 0.54092 164444 NaN 179403 27814 27221 27326 824 81537 0.010005 0.43713 NaN NaN NaN NaN NaN NaN 33301 33208 33491 0.31763 0.32934 0.32934 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id17.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 17 0.333_0.333_0.334 1800 100 60 0.05 0.53575 1817.5 0.53575 164899 NaN 180112 27257 28614 27746 844 82773 0.010094 0.47444 NaN NaN NaN NaN NaN NaN 33433 33238 33329 0.32156 0.32376 0.32376 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id18.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 18 0.333_0.333_0.334 1800 100 60 0.05 0.5418 1863.3 0.5418 166661 NaN 180792 27772 27801 27266 831 82008 0.010032 0.51903 NaN NaN NaN NaN NaN NaN 33458 33217 33325 0.30132 0.27822 0.27822 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id19.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 19 0.333_0.333_0.334 1800 100 60 0.05 0.53975 1796.5 0.53975 166205 NaN 180156 27830 27675 27412 846 82071 0.010203 0.47349 NaN NaN NaN NaN NaN NaN 33369 33388 33243 0.27594 0.33426 0.33426 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id20.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 20 0.333_0.333_0.334 1800 100 60 0.05 0.53869 1777.2 0.53869 165867 NaN 179914 27422 27689 27886 761 82236 0.009169 0.50511 NaN NaN NaN NaN NaN NaN 33322 33296 33382 0.32455 0.30216 0.30216 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id1.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 1 0.333_0.333_0.334 1800 100 60 0.05 0.38673 1939.7 0.38673 147399 NaN 179348 31659 55182 23148 789 109200 0.0071734 0.35735 NaN NaN NaN NaN NaN NaN 33396 33040 33564 0.29767 0.3067 0.3067 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id2.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 2 0.333_0.333_0.334 1800 100 60 0.05 0.38901 2104.8 0.38901 145273 NaN 179731 22989 56497 30328 736 109078 0.0067022 0.41996 NaN NaN NaN NaN NaN NaN 33328 33052 33620 0.31027 0.31297 0.31297 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id3.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 3 0.333_0.333_0.334 1800 100 60 0.05 0.30046 2114.2 0.30046 143001 NaN 180123 73795 22698 29511 696 125308 0.0055236 0.42662 NaN NaN NaN NaN NaN NaN 33497 33170 33333 0.40944 0.3185 0.3185 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id4.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 4 0.333_0.333_0.334 1800 100 60 0.05 0.34558 1975.1 0.34558 147532 NaN 178916 31457 62414 23215 756 116330 0.0064568 0.40036 NaN NaN NaN NaN NaN NaN 33272 33152 33576 0.29907 0.34947 0.34947 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id5.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 5 0.333_0.333_0.334 1800 100 60 0.05 0.28084 2062.9 0.28084 147580 NaN 180133 75277 23328 30940 708 128837 0.0054653 0.44935 NaN NaN NaN NaN NaN NaN 33101 33496 33403 0.41885 0.31227 0.31227 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id6.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 6 0.333_0.333_0.334 1800 100 60 0.05 0.38081 2118.1 0.38081 145914 NaN 179280 23017 30829 57163 755 110254 0.0068013 0.41312 NaN NaN NaN NaN NaN NaN 33436 33143 33421 0.32066 0.35999 0.35999 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id7.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 7 0.333_0.333_0.334 1800 100 60 0.05 0.29055 2025.4 0.29055 143114 NaN 179849 22474 30744 74375 701 126892 0.005494 0.4798 NaN NaN NaN NaN NaN NaN 33104 33508 33388 0.26774 0.3166 0.3166 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id8.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 8 0.333_0.333_0.334 1800 100 60 0.05 0.34583 1971.2 0.34583 145516 NaN 179764 23115 64541 29941 729 116868 0.0061991 0.41606 NaN NaN NaN NaN NaN NaN 33481 33258 33261 0.32491 0.35879 0.35879 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id9.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 9 0.333_0.333_0.334 1800 100 60 0.05 0.2979 1952.1 0.2979 145709 NaN 179525 72527 23048 30469 734 125310 0.0058234 0.43892 NaN NaN NaN NaN NaN NaN 33408 33169 33423 0.40092 0.31104 0.31104 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id10.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 10 0.333_0.333_0.334 1800 100 60 0.05 0.41404 2129.7 0.41404 147174 NaN 180465 31114 51419 23212 743 105002 0.0070263 0.41036 NaN NaN NaN NaN NaN NaN 33053 33534 33413 0.39398 0.28552 0.28552 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id11.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 11 0.333_0.333_0.334 1800 100 60 0.05 0.3446 1902.6 0.3446 146161 NaN 179636 64457 23221 30056 739 116995 0.0062769 0.41807 NaN NaN NaN NaN NaN NaN 33093 33554 33353 0.35828 0.32609 0.32609 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id12.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 12 0.333_0.333_0.334 1800 100 60 0.05 0.41285 1914.2 0.41285 145629 NaN 179240 30789 22968 51484 725 104516 0.006889 0.33745 NaN NaN NaN NaN NaN NaN 33375 33440 33185 0.29392 0.42036 0.42036 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id13.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 5 13 0.333_0.333_0.334 1800 100 60 0.05 0.40099 1958.9 0.40099 147934 NaN 179341 29589 23669 54169 685 106742 0.0063764 0.45031 NaN NaN NaN NaN NaN NaN 33151 33481 33368 0.41536 0.28236 0.28236 
