#1.N 2.ctlg 3.ctlg_eps 4.ctlg_perm 5.K 6.alpha0 7.alpha_eps 8.req_eps 9.R_perm 10.hit_opt% 11.hit_unif% 12.improvement%
2 1e+07 0.2 2 1e+02 0.7 0 0.2 1 2.47124 2.42457 0.0466661
2 1e+07 0.2 2 1e+03 0.7 0 0.2 1 5.7477 5.65483 0.0928694
2 1e+07 0.2 2 1e+04 0.7 0 0.2 1 12.2993 12.114 0.185249
2 1e+07 0.2 2 1e+01 0.7 0 0.2 2 0.826311 0.819423 0.00688806
2 1e+07 0.2 2 1e+02 0.7 0 0.2 2 2.37937 2.36589 0.0134722
2 1e+07 0.2 2 1e+03 0.7 0 0.2 2 5.54478 5.51797 0.0268085
2 1e+07 0.2 2 1e+04 0.7 0 0.2 2 11.8743 11.8208 0.0534759
2 1e+07 0.2 2 1e+01 0.7 0 0.4 1 0.923547 0.849909 0.0736386
2 1e+07 0.2 2 1e+02 0.7 0 0.4 1 2.59834 2.45391 0.144421
2 1e+07 0.2 2 1e+03 0.7 0 0.4 1 6.01067 5.72326 0.287409
2 1e+07 0.2 2 1e+04 0.7 0 0.4 1 12.8339 12.2606 0.573302
2 1e+07 0.2 2 1e+01 0.7 0 0.4 2 0.850311 0.809261 0.0410496
2 1e+07 0.2 2 1e+02 0.7 0 0.4 2 2.41813 2.33655 0.0815763
2 1e+07 0.2 2 1e+03 0.7 0 0.4 2 5.61187 5.44955 0.162323
2 1e+07 0.2 2 1e+04 0.7 0 0.4 2 11.998 11.6743 0.323789
2 1e+07 0.2 2 1e+01 0.7 0 0 1 0.829585 0.829585 0
2 1e+07 0.2 2 1e+02 0.7 0 0 1 2.3978 2.39523 0.0025688
2 1e+07 0.2 2 1e+03 0.7 0 0 1 5.59156 5.5864 0.0051567
2 1e+07 0.2 2 1e+04 0.7 0 0 1 11.9777 11.9674 0.0102866
2 1e+07 0.2 2 1e+01 0.7 0 0 2 0.829585 0.829585 0
2 1e+07 0.2 2 1e+02 0.7 0 0 2 2.3978 2.39523 0.0025688
2 1e+07 0.2 2 1e+03 0.7 0 0 2 5.59156 5.5864 0.0051567
2 1e+07 0.2 2 1e+04 0.7 0 0 2 11.9777 11.9674 0.0102866
2 1e+07 0.2 2 1e+01 1 0.2 0.2 1 27.6624 23.7901 3.87228
2 1e+07 0.2 2 1e+02 1 0.2 0.2 1 41.2289 39.4926 1.73627
2 1e+07 0.2 2 1e+03 1 0.2 0.2 1 51.6858 51.2448 0.440978
2 1e+07 0.2 2 1e+04 1 0.2 0.2 1 60.9298 60.9298 7.25177e-05
2 1e+07 0.2 2 1e+01 1 0.2 0.2 2 18.5207 16.6541 1.86666
2 1e+07 0.2 2 1e+02 1 0.2 0.2 2 28.8698 28.3224 0.547359
2 1e+07 0.2 2 1e+03 1 0.2 0.2 2 38.1155 38.108 0.00751038
2 1e+07 0.2 2 1e+04 1 0.2 0.2 2 47.9887 47.6644 0.324305
2 1e+07 0.2 2 1e+01 1 0.2 0.4 1 32.2728 27.3581 4.91466
2 1e+07 0.2 2 1e+02 1 0.2 0.4 1 47.5806 45.0777 2.50286
2 1e+07 0.2 2 1e+03 1 0.2 0.4 1 58.7088 57.8132 0.895586
2 1e+07 0.2 2 1e+04 1 0.2 0.4 1 67.6601 67.5624 0.0976915
2 1e+07 0.2 2 1e+01 1 0.2 0.4 2 14.12 13.0861 1.03393
2 1e+07 0.2 2 1e+02 1 0.2 0.4 2 22.9065 22.7373 0.169244
2 1e+07 0.2 2 1e+03 1 0.2 0.4 2 31.5882 31.5395 0.048625
2 1e+07 0.2 2 1e+04 1 0.2 0.4 2 41.7665 41.0317 0.734781
2 1e+07 0.2 2 1e+01 1 0.2 0 1 23.052 20.2221 2.8299
2 1e+07 0.2 2 1e+02 1 0.2 0 1 34.987 33.9075 1.07947
2 1e+07 0.2 2 1e+03 1 0.2 0 1 44.8202 44.6764 0.143844
2 1e+07 0.2 2 1e+04 1 0.2 0 1 54.3772 54.2971 0.0801715
2 1e+07 0.2 2 1e+01 1 0.2 0 2 23.052 20.2221 2.8299
2 1e+07 0.2 2 1e+02 1 0.2 0 2 34.987 33.9075 1.07947
2 1e+07 0.2 2 1e+03 1 0.2 0 2 44.8202 44.6764 0.143844
2 1e+07 0.2 2 1e+04 1 0.2 0 2 54.3772 54.2971 0.0801715
2 1e+07 0.2 2 1e+01 1 0.4 0.2 1 41.2227 35.7541 5.46858
2 1e+07 0.2 2 1e+02 1 0.4 0.2 1 52.4572 50.3444 2.11279
2 1e+07 0.2 2 1e+03 1 0.4 0.2 1 57.371 56.9586 0.412447
2 1e+07 0.2 2 1e+04 1 0.4 0.2 1 60.8244 60.796 0.028354
2 1e+07 0.2 2 1e+01 1 0.4 0.2 2 27.4818 23.9138 3.56801
2 1e+07 0.2 2 1e+02 1 0.4 0.2 2 35.0106 33.8238 1.18681
2 1e+07 0.2 2 1e+03 1 0.4 0.2 2 38.7833 38.7016 0.0816509
2 1e+07 0.2 2 1e+04 1 0.4 0.2 2 42.7174 42.4383 0.279133
2 1e+07 0.2 2 1e+01 1 0.4 0.4 1 48.0931 41.6742 6.41886
2 1e+07 0.2 2 1e+02 1 0.4 0.4 1 61.1995 58.6047 2.59482
2 1e+07 0.2 2 1e+03 1 0.4 0.4 1 66.7396 66.0871 0.65246
2 1e+07 0.2 2 1e+04 1 0.4 0.4 1 69.9755 69.9749 0.000649291
2 1e+07 0.2 2 1e+01 1 0.4 0.4 2 20.6113 17.9936 2.61773
2 1e+07 0.2 2 1e+02 1 0.4 0.4 2 26.315 25.5635 0.751425
2 1e+07 0.2 2 1e+03 1 0.4 0.4 2 29.5809 29.5731 0.00774772
2 1e+07 0.2 2 1e+04 1 0.4 0.4 2 33.7558 33.2594 0.496359
2 1e+07 0.2 2 1e+01 1 0.4 0 1 34.3522 29.8339 4.5183
2 1e+07 0.2 2 1e+02 1 0.4 0 1 43.7273 42.0841 1.64319
2 1e+07 0.2 2 1e+03 1 0.4 0 1 48.0501 47.8301 0.22001
2 1e+07 0.2 2 1e+04 1 0.4 0 1 51.7405 51.6171 0.123334
2 1e+07 0.2 2 1e+01 1 0.4 0 2 34.3522 29.8339 4.5183
2 1e+07 0.2 2 1e+02 1 0.4 0 2 43.7273 42.0841 1.64319
2 1e+07 0.2 2 1e+03 1 0.4 0 2 48.0501 47.8301 0.22001
2 1e+07 0.2 2 1e+04 1 0.4 0 2 51.7405 51.6171 0.123334
2 1e+07 0.2 2 1e+01 1 0 0.2 1 14.4651 14.3257 0.139452
2 1e+07 0.2 2 1e+02 1 0 0.2 1 28.3703 28.2281 0.142163
2 1e+07 0.2 2 1e+03 1 0 0.2 1 42.7606 42.6183 0.142264
2 1e+07 0.2 2 1e+04 1 0 0.2 1 57.2014 57.0591 0.142264
2 1e+07 0.2 2 1e+01 1 0 0.2 2 14.364 14.2532 0.110873
2 1e+07 0.2 2 1e+02 1 0 0.2 2 28.1957 28.0852 0.110432
2 1e+07 0.2 2 1e+03 1 0 0.2 2 42.5133 42.4026 0.110725
2 1e+07 0.2 2 1e+04 1 0 0.2 2 56.8811 56.7703 0.110725
2 1e+07 0.2 2 1e+01 1 0 0.4 1 14.9009 14.3619 0.538999
2 1e+07 0.2 2 1e+02 1 0 0.4 1 28.8457 28.2995 0.546142
2 1e+07 0.2 2 1e+03 1 0 0.4 1 43.2724 42.7262 0.54622
2 1e+07 0.2 2 1e+04 1 0 0.4 1 57.7498 57.2035 0.546224
2 1e+07 0.2 2 1e+01 1 0 0.4 2 14.7001 14.2169 0.483164
2 1e+07 0.2 2 1e+02 1 0 0.4 2 28.4981 28.0138 0.48435
2 1e+07 0.2 2 1e+03 1 0 0.4 2 42.7793 42.2948 0.484498
2 1e+07 0.2 2 1e+04 1 0 0.4 2 57.1104 56.6259 0.484498
2 1e+07 0.2 2 1e+01 1 0 0 1 14.2894 14.2894 0
2 1e+07 0.2 2 1e+02 1 0 0 1 28.157 28.1567 0.000345069
2 1e+07 0.2 2 1e+03 1 0 0 1 42.511 42.5105 0.000502009
2 1e+07 0.2 2 1e+04 1 0 0 1 56.9152 56.9147 0.000503506
2 1e+07 0.2 2 1e+01 1 0 0 2 14.2894 14.2894 0
2 1e+07 0.2 2 1e+02 1 0 0 2 28.157 28.1567 0.000345069
2 1e+07 0.2 2 1e+03 1 0 0 2 42.511 42.5105 0.000502009
2 1e+07 0.2 2 1e+04 1 0 0 2 56.9152 56.9147 0.000503506
2 1e+07 0.4 1 1e+01 0.4 0.2 0.2 1 0.0442954 0.0322661 0.0120292
2 1e+07 0.4 1 1e+02 0.4 0.2 0.2 1 0.170143 0.136964 0.0331795
2 1e+07 0.4 1 1e+03 0.4 0.2 0.2 1 0.595031 0.514272 0.0807594
2 1e+07 0.4 1 1e+04 0.4 0.2 0.2 1 2.04457 1.89106 0.153505
2 1e+07 0.4 1 1e+01 0.4 0.2 0.2 2 0.0295302 0.0248548 0.00467542
2 1e+07 0.4 1 1e+02 0.4 0.2 0.2 2 0.117293 0.109375 0.00791763
2 1e+07 0.4 1 1e+03 0.4 0.2 0.2 2 0.438051 0.431962 0.00608917
2 1e+07 0.4 1 1e+04 0.4 0.2 0.2 2 1.69274 1.69017 0.00257024
2 1e+07 0.4 1 1e+01 0.4 0.2 0.4 1 0.0516779 0.0359718 0.0157062
2 1e+07 0.4 1 1e+02 0.4 0.2 0.4 1 0.198351 0.150758 0.0475926
2 1e+07 0.4 1 1e+03 0.4 0.2 0.4 1 0.688745 0.555427 0.133319
2 1e+07 0.4 1 1e+04 0.4 0.2 0.4 1 2.32764 1.99151 0.336133
2 1e+07 0.4 1 1e+01 0.4 0.2 0.4 2 0.0226025 0.0211492 0.00145332
2 1e+07 0.4 1 1e+02 0.4 0.2 0.4 2 0.0963501 0.0955804 0.00076964
2 1e+07 0.4 1 1e+03 0.4 0.2 0.4 2 0.392777 0.390808 0.00196921
2 1e+07 0.4 1 1e+04 0.4 0.2 0.4 2 1.6677 1.58972 0.0779789
2 1e+07 0.4 1 1e+01 0.4 0.2 0 1 0.0369128 0.0285605 0.00835234
2 1e+07 0.4 1 1e+02 0.4 0.2 0 1 0.142726 0.123169 0.019557
2 1e+07 0.4 1 1e+03 0.4 0.2 0 1 0.508795 0.473117 0.0356784
2 1e+07 0.4 1 1e+04 0.4 0.2 0 1 1.82234 1.79062 0.0317225
2 1e+07 0.4 1 1e+01 0.4 0.2 0 2 0.0369128 0.0285605 0.00835234
2 1e+07 0.4 1 1e+02 0.4 0.2 0 2 0.142726 0.123169 0.019557
2 1e+07 0.4 1 1e+03 0.4 0.2 0 2 0.508795 0.473117 0.0356784
2 1e+07 0.4 1 1e+04 0.4 0.2 0 2 1.82234 1.79062 0.0317225
2 1e+07 0.4 1 1e+01 0.4 0.4 0.2 1 0.119998 0.0807682 0.0392299
2 1e+07 0.4 1 1e+02 0.4 0.4 0.2 1 0.399768 0.292847 0.106921
2 1e+07 0.4 1 1e+03 0.4 0.4 0.2 1 1.17659 0.90936 0.26723
2 1e+07 0.4 1 1e+04 0.4 0.4 0.2 1 3.31964 2.74334 0.576295
2 1e+07 0.4 1 1e+01 0.4 0.4 0.2 2 0.0799987 0.05506 0.0249388
2 1e+07 0.4 1 1e+02 0.4 0.4 0.2 2 0.266512 0.202839 0.0636734
2 1e+07 0.4 1 1e+03 0.4 0.4 0.2 2 0.784787 0.650854 0.133933
2 1e+07 0.4 1 1e+04 0.4 0.4 0.2 2 2.24664 2.08659 0.160048
2 1e+07 0.4 1 1e+01 0.4 0.4 0.4 1 0.139998 0.0936223 0.0463754
2 1e+07 0.4 1 1e+02 0.4 0.4 0.4 1 0.466396 0.337852 0.128544
2 1e+07 0.4 1 1e+03 0.4 0.4 0.4 1 1.37269 1.03861 0.334076
2 1e+07 0.4 1 1e+04 0.4 0.4 0.4 1 3.8711 3.07171 0.799385
2 1e+07 0.4 1 1e+01 0.4 0.4 0.4 2 0.059999 0.0422058 0.0177932
2 1e+07 0.4 1 1e+02 0.4 0.4 0.4 2 0.199884 0.157834 0.0420497
2 1e+07 0.4 1 1e+03 0.4 0.4 0.4 2 0.59091 0.521602 0.0693086
2 1e+07 0.4 1 1e+04 0.4 0.4 0.4 2 1.78195 1.75822 0.0237269
2 1e+07 0.4 1 1e+01 0.4 0.4 0 1 0.0999984 0.0679141 0.0320843
2 1e+07 0.4 1 1e+02 0.4 0.4 0 1 0.33314 0.247843 0.0852971
2 1e+07 0.4 1 1e+03 0.4 0.4 0 1 0.980498 0.780107 0.200391
2 1e+07 0.4 1 1e+04 0.4 0.4 0 1 2.77334 2.41497 0.358372
2 1e+07 0.4 1 1e+01 0.4 0.4 0 2 0.0999984 0.0679141 0.0320843
2 1e+07 0.4 1 1e+02 0.4 0.4 0 2 0.33314 0.247843 0.0852971
2 1e+07 0.4 1 1e+03 0.4 0.4 0 2 0.980498 0.780107 0.200391
2 1e+07 0.4 1 1e+04 0.4 0.4 0 2 2.77334 2.41497 0.358372
2 1e+07 0.4 1 1e+01 0.4 0 0.2 1 0.0208196 0.0207745 4.5043e-05
2 1e+07 0.4 1 1e+02 0.4 0 0.2 1 0.0974774 0.0972725 0.000204935
2 1e+07 0.4 1 1e+03 0.4 0 0.2 1 0.405914 0.405098 0.000815692
2 1e+07 0.4 1 1e+04 0.4 0 0.2 1 1.63515 1.63191 0.00324558
2 1e+07 0.4 1 1e+01 0.4 0 0.2 2 0.0266693 0.0229509 0.0037184
2 1e+07 0.4 1 1e+02 0.4 0 0.2 2 0.12179 0.107463 0.0143272
2 1e+07 0.4 1 1e+03 0.4 0 0.2 2 0.504267 0.447537 0.0567302
2 1e+07 0.4 1 1e+04 0.4 0 0.2 2 2.0286 1.80287 0.225725
2 1e+07 0.4 1 1e+01 0.4 0 0.4 1 0.0202245 0.0196864 0.000538145
2 1e+07 0.4 1 1e+02 0.4 0 0.4 1 0.0942261 0.0921773 0.00204881
2 1e+07 0.4 1 1e+03 0.4 0 0.4 1 0.391992 0.383879 0.00811333
2 1e+07 0.4 1 1e+04 0.4 0 0.4 1 1.57871 1.54643 0.0322823
2 1e+07 0.4 1 1e+01 0.4 0 0.4 2 0.0310986 0.0240391 0.0070595
2 1e+07 0.4 1 1e+02 0.4 0 0.4 2 0.139179 0.112558 0.0266208
2 1e+07 0.4 1 1e+03 0.4 0 0.4 2 0.574163 0.468757 0.105406
2 1e+07 0.4 1 1e+04 0.4 0 0.4 2 2.30775 1.88835 0.419402
2 1e+07 0.4 1 1e+01 0.4 0 0 1 0.0231642 0.0218627 0.00130142
2 1e+07 0.4 1 1e+02 0.4 0 0 1 0.107278 0.102368 0.00491026
2 1e+07 0.4 1 1e+03 0.4 0 0 1 0.445764 0.426318 0.0194469
2 1e+07 0.4 1 1e+04 0.4 0 0 1 1.79477 1.71739 0.0773776
2 1e+07 0.4 1 1e+01 0.4 0 0 2 0.0231642 0.0218627 0.00130142
2 1e+07 0.4 1 1e+02 0.4 0 0 2 0.107278 0.102368 0.00491026
2 1e+07 0.4 1 1e+03 0.4 0 0 2 0.445764 0.426318 0.0194469
2 1e+07 0.4 1 1e+04 0.4 0 0 2 1.79477 1.71739 0.0773776
2 1e+07 0.4 1 1e+01 0.7 0.2 0.2 1 2.8452 2.17853 0.666675
2 1e+07 0.4 1 1e+02 0.7 0.2 0.2 1 6.1492 5.28307 0.866138
2 1e+07 0.4 1 1e+03 0.7 0.2 0.2 1 11.1191 10.1539 0.965203
2 1e+07 0.4 1 1e+04 0.7 0.2 0.2 1 18.7518 17.939 0.812819
2 1e+07 0.4 1 1e+01 0.7 0.2 0.2 2 1.8968 1.51634 0.380459
2 1e+07 0.4 1 1e+02 0.7 0.2 0.2 2 4.15266 3.75096 0.401706
2 1e+07 0.4 1 1e+03 0.7 0.2 0.2 2 7.75828 7.45974 0.298537
2 1e+07 0.4 1 1e+04 0.7 0.2 0.2 2 13.9882 13.9232 0.0649909
2 1e+07 0.4 1 1e+01 0.7 0.2 0.4 1 3.3194 2.50962 0.809782
2 1e+07 0.4 1 1e+02 0.7 0.2 0.4 1 7.16531 6.04912 1.11618
2 1e+07 0.4 1 1e+03 0.7 0.2 0.4 1 12.8711 11.5009 1.37024
2 1e+07 0.4 1 1e+04 0.7 0.2 0.4 1 21.3792 19.9468 1.43234
2 1e+07 0.4 1 1e+01 0.7 0.2 0.4 2 1.4226 1.18525 0.237352
2 1e+07 0.4 1 1e+02 0.7 0.2 0.4 2 3.18777 2.9849 0.202866
2 1e+07 0.4 1 1e+03 0.7 0.2 0.4 2 6.19509 6.11268 0.0824063
2 1e+07 0.4 1 1e+04 0.7 0.2 0.4 2 11.9256 11.9153 0.0102065
2 1e+07 0.4 1 1e+01 0.7 0.2 0 1 2.371 1.84743 0.523567
2 1e+07 0.4 1 1e+02 0.7 0.2 0 1 5.1433 4.51701 0.626285
2 1e+07 0.4 1 1e+03 0.7 0.2 0 1 9.40894 8.8068 0.602142
2 1e+07 0.4 1 1e+04 0.7 0.2 0 1 16.2771 15.9311 0.34598
2 1e+07 0.4 1 1e+01 0.7 0.2 0 2 2.371 1.84743 0.523567
2 1e+07 0.4 1 1e+02 0.7 0.2 0 2 5.1433 4.51701 0.626285
2 1e+07 0.4 1 1e+03 0.7 0.2 0 2 9.40894 8.8068 0.602142
2 1e+07 0.4 1 1e+04 0.7 0.2 0 2 16.2771 15.9311 0.34598
2 1e+07 0.4 1 1e+01 0.7 0.4 0.2 1 9.37069 7.27293 2.09776
2 1e+07 0.4 1 1e+02 0.7 0.4 0.2 1 16.9756 14.6851 2.29054
2 1e+07 0.4 1 1e+03 0.7 0.4 0.2 1 25.0754 22.8473 2.22809
2 1e+07 0.4 1 1e+04 0.7 0.4 0.2 1 33.6426 31.9457 1.69694
2 1e+07 0.4 1 1e+01 0.7 0.4 0.2 2 6.24713 4.86028 1.38685
2 1e+07 0.4 1 1e+02 0.7 0.4 0.2 2 11.3171 9.84279 1.47429
2 1e+07 0.4 1 1e+03 0.7 0.4 0.2 2 16.7264 15.4422 1.28421
2 1e+07 0.4 1 1e+04 0.7 0.4 0.2 2 22.6959 22.109 0.586981
2 1e+07 0.4 1 1e+01 0.7 0.4 0.4 1 10.9325 8.47925 2.45322
2 1e+07 0.4 1 1e+02 0.7 0.4 0.4 1 19.8049 17.1062 2.69866
2 1e+07 0.4 1 1e+03 0.7 0.4 0.4 1 29.2541 26.5498 2.70425
2 1e+07 0.4 1 1e+04 0.7 0.4 0.4 1 39.1938 36.864 2.32977
2 1e+07 0.4 1 1e+01 0.7 0.4 0.4 2 4.68535 3.65396 1.03139
2 1e+07 0.4 1 1e+02 0.7 0.4 0.4 2 8.48781 7.42164 1.06616
2 1e+07 0.4 1 1e+03 0.7 0.4 0.4 2 12.5636 11.7397 0.823933
2 1e+07 0.4 1 1e+04 0.7 0.4 0.4 2 17.3831 17.1906 0.192443
2 1e+07 0.4 1 1e+01 0.7 0.4 0 1 7.80891 6.06661 1.74231
2 1e+07 0.4 1 1e+02 0.7 0.4 0 1 14.1463 12.2639 1.88241
2 1e+07 0.4 1 1e+03 0.7 0.4 0 1 20.8988 19.1448 1.75407
2 1e+07 0.4 1 1e+04 0.7 0.4 0 1 28.133 27.0273 1.10564
2 1e+07 0.4 1 1e+01 0.7 0.4 0 2 7.80891 6.06661 1.74231
2 1e+07 0.4 1 1e+02 0.7 0.4 0 2 14.1463 12.2639 1.88241
2 1e+07 0.4 1 1e+03 0.7 0.4 0 2 20.8988 19.1448 1.75407
2 1e+07 0.4 1 1e+04 0.7 0.4 0 2 28.133 27.0273 1.10564
2 1e+07 0.4 1 1e+01 0.7 0 0.2 1 0.83117 0.830197 0.000972807
2 1e+07 0.4 1 1e+02 0.7 0 0.2 1 2.40081 2.397 0.00381256
2 1e+07 0.4 1 1e+03 0.7 0 0.2 1 5.59815 5.59053 0.00762086
2 1e+07 0.4 1 1e+04 0.7 0 0.2 1 11.9915 11.9763 0.0152016
2 1e+07 0.4 1 1e+01 0.7 0 0.2 2 0.91065 0.873635 0.0370145
2 1e+07 0.4 1 1e+02 0.7 0 0.2 2 2.59683 2.52242 0.0744118
2 1e+07 0.4 1 1e+03 0.7 0 0.2 2 6.03113 5.88304 0.148087
2 1e+07 0.4 1 1e+04 0.7 0 0.2 2 12.8983 12.6029 0.295393
2 1e+07 0.4 1 1e+01 0.7 0 0.4 1 0.836916 0.808478 0.0284383
2 1e+07 0.4 1 1e+02 0.7 0 0.4 1 2.38995 2.33429 0.0556582
2 1e+07 0.4 1 1e+03 0.7 0 0.4 1 5.55502 5.44427 0.110756
2 1e+07 0.4 1 1e+04 0.7 0 0.4 1 11.8839 11.663 0.220928
2 1e+07 0.4 1 1e+01 0.7 0 0.4 2 0.99164 0.895355 0.0962851
2 1e+07 0.4 1 1e+02 0.7 0 0.4 2 2.77458 2.58513 0.189456
2 1e+07 0.4 1 1e+03 0.7 0 0.4 2 6.4063 6.0293 0.377002
2 1e+07 0.4 1 1e+04 0.7 0 0.4 2 13.6682 12.9162 0.752015
2 1e+07 0.4 1 1e+01 0.7 0 0 1 0.857864 0.851916 0.00594804
2 1e+07 0.4 1 1e+02 0.7 0 0 1 2.47124 2.45971 0.01153
2 1e+07 0.4 1 1e+03 0.7 0 0 1 5.75973 5.73678 0.0229484
2 1e+07 0.4 1 1e+04 0.7 0 0 1 12.3354 12.2896 0.0457764
2 1e+07 0.4 1 1e+01 0.7 0 0 2 0.857864 0.851916 0.00594804
2 1e+07 0.4 1 1e+02 0.7 0 0 2 2.47124 2.45971 0.01153
2 1e+07 0.4 1 1e+03 0.7 0 0 2 5.75973 5.73678 0.0229484
2 1e+07 0.4 1 1e+04 0.7 0 0 2 12.3354 12.2896 0.0457764
2 1e+07 0.4 1 1e+01 1 0.2 0.2 1 27.5322 23.831 3.70122
2 1e+07 0.4 1 1e+02 1 0.2 0.2 1 41.2632 39.6905 1.57263
2 1e+07 0.4 1 1e+03 1 0.2 0.2 1 52.0965 51.7629 0.333589
2 1e+07 0.4 1 1e+04 1 0.2 0.2 1 62.0092 61.9989 0.0102784
2 1e+07 0.4 1 1e+01 1 0.2 0.2 2 18.5219 16.8049 1.71695
2 1e+07 0.4 1 1e+02 1 0.2 0.2 2 29.1953 28.7648 0.430455
2 1e+07 0.4 1 1e+03 1 0.2 0.2 2 39.068 39.0675 0.000417922
2 1e+07 0.4 1 1e+04 1 0.2 0.2 2 49.9646 49.474 0.490602
2 1e+07 0.4 1 1e+01 1 0.2 0.4 1 32.1209 27.344 4.7769
2 1e+07 0.4 1 1e+02 1 0.2 0.4 1 47.4948 45.1534 2.34144
2 1e+07 0.4 1 1e+03 1 0.2 0.4 1 58.8736 58.1105 0.763082
2 1e+07 0.4 1 1e+04 1 0.2 0.4 1 68.3085 68.2614 0.0471354
2 1e+07 0.4 1 1e+01 1 0.2 0.4 2 14.1836 13.2919 0.89168
2 1e+07 0.4 1 1e+02 1 0.2 0.4 2 23.4039 23.3019 0.101956
2 1e+07 0.4 1 1e+03 1 0.2 0.4 2 32.8321 32.7199 0.112225
2 1e+07 0.4 1 1e+04 1 0.2 0.4 2 44.2031 43.2115 0.991579
2 1e+07 0.4 1 1e+01 1 0.2 0 1 22.9435 20.3179 2.62553
2 1e+07 0.4 1 1e+02 1 0.2 0 1 35.1582 34.2277 0.930557
2 1e+07 0.4 1 1e+03 1 0.2 0 1 45.4944 45.4152 0.0792141
2 1e+07 0.4 1 1e+04 1 0.2 0 1 55.9002 55.7364 0.163738
2 1e+07 0.4 1 1e+01 1 0.2 0 2 22.9435 20.3179 2.62553
2 1e+07 0.4 1 1e+02 1 0.2 0 2 35.1582 34.2277 0.930557
2 1e+07 0.4 1 1e+03 1 0.2 0 2 45.4944 45.4152 0.0792141
2 1e+07 0.4 1 1e+04 1 0.2 0 2 55.9002 55.7364 0.163738
2 1e+07 0.4 1 1e+01 1 0.4 0.2 1 41.2074 35.7707 5.43667
2 1e+07 0.4 1 1e+02 1 0.4 0.2 1 52.4478 50.4261 2.02165
2 1e+07 0.4 1 1e+03 1 0.4 0.2 1 57.529 57.218 0.310939
2 1e+07 0.4 1 1e+04 1 0.4 0.2 1 61.6047 61.5072 0.0974271
2 1e+07 0.4 1 1e+01 1 0.4 0.2 2 27.4716 23.9497 3.52186
2 1e+07 0.4 1 1e+02 1 0.4 0.2 2 35.0377 33.9618 1.07582
2 1e+07 0.4 1 1e+03 1 0.4 0.2 2 39.1386 39.108 0.0305832
2 1e+07 0.4 1 1e+04 1 0.4 0.2 2 44.0142 43.5232 0.491026
2 1e+07 0.4 1 1e+01 1 0.4 0.4 1 48.0753 41.6812 6.39407
2 1e+07 0.4 1 1e+02 1 0.4 0.4 1 61.1768 58.6582 2.5186
2 1e+07 0.4 1 1e+03 1 0.4 0.4 1 66.8205 66.273 0.547534
2 1e+07 0.4 1 1e+04 1 0.4 0.4 1 70.5092 70.4993 0.00994518
2 1e+07 0.4 1 1e+01 1 0.4 0.4 2 20.6037 18.0392 2.56446
2 1e+07 0.4 1 1e+02 1 0.4 0.4 2 26.3752 25.7297 0.645545
2 1e+07 0.4 1 1e+03 1 0.4 0.4 2 30.0541 30.053 0.00106834
2 1e+07 0.4 1 1e+04 1 0.4 0.4 2 35.3204 34.5311 0.789219
2 1e+07 0.4 1 1e+01 1 0.4 0 1 34.3395 29.8602 4.47927
2 1e+07 0.4 1 1e+02 1 0.4 0 1 43.7319 42.194 1.53793
2 1e+07 0.4 1 1e+03 1 0.4 0 1 48.3 48.163 0.137025
2 1e+07 0.4 1 1e+04 1 0.4 0 1 52.7757 52.5152 0.260477
2 1e+07 0.4 1 1e+01 1 0.4 0 2 34.3395 29.8602 4.47927
2 1e+07 0.4 1 1e+02 1 0.4 0 2 43.7319 42.194 1.53793
2 1e+07 0.4 1 1e+03 1 0.4 0 2 48.3 48.163 0.137025
2 1e+07 0.4 1 1e+04 1 0.4 0 2 52.7757 52.5152 0.260477
2 1e+07 0.4 1 1e+01 1 0 0.2 1 14.3764 14.2808 0.0956286
2 1e+07 0.4 1 1e+02 1 0 0.2 1 28.2351 28.1397 0.0954559
2 1e+07 0.4 1 1e+03 1 0 0.2 1 42.5803 42.4848 0.095501
2 1e+07 0.4 1 1e+04 1 0 0.2 1 56.9759 56.8804 0.0955017
2 1e+07 0.4 1 1e+01 1 0 0.2 2 14.5896 14.4337 0.155885
2 1e+07 0.4 1 1e+02 1 0 0.2 2 28.6027 28.4409 0.161807
2 1e+07 0.4 1 1e+03 1 0 0.2 2 43.1016 42.9396 0.161994
2 1e+07 0.4 1 1e+04 1 0 0.2 2 57.6513 57.4893 0.161994
2 1e+07 0.4 1 1e+01 1 0 0.4 1 14.659 14.2044 0.454645
2 1e+07 0.4 1 1e+02 1 0 0.4 1 28.4433 27.9891 0.454198
2 1e+07 0.4 1 1e+03 1 0 0.4 1 42.7116 42.2574 0.454187
2 1e+07 0.4 1 1e+04 1 0 0.4 1 57.0301 56.5759 0.454187
2 1e+07 0.4 1 1e+01 1 0 0.4 2 15.0825 14.5101 0.572369
2 1e+07 0.4 1 1e+02 1 0 0.4 2 29.1757 28.5915 0.584189
2 1e+07 0.4 1 1e+03 1 0 0.4 2 43.7513 43.167 0.584319
2 1e+07 0.4 1 1e+04 1 0 0.4 2 58.378 57.7937 0.58432
2 1e+07 0.4 1 1e+01 1 0 0 1 14.3572 14.3572 0
2 1e+07 0.4 1 1e+02 1 0 0 1 28.2924 28.2903 0.00208185
2 1e+07 0.4 1 1e+03 1 0 0 1 42.7144 42.7122 0.00222673
2 1e+07 0.4 1 1e+04 1 0 0 1 57.1871 57.1848 0.00222804
2 1e+07 0.4 1 1e+01 1 0 0 2 14.3572 14.3572 0
2 1e+07 0.4 1 1e+02 1 0 0 2 28.2924 28.2903 0.00208185
