#1e3_noboost	1e6_noboost	1e3_boost	1e6_boost
0.67579	0.65404	0.80000	0.80000
0.67541	0.65403	0.90000	0.70000
0.67486	0.65404	0.80000	0.60000
0.67483	0.65406	0.90000	0.50000
0.67523	0.65405	0.90000	0.60000
0.67562	0.65403	0.90000	0.70000
0.67551	0.65405	0.90000	0.80000
0.67530	0.65403	0.90000	0.70000
0.67483	0.65401	0.90000	0.60000
0.67428	0.65398	0.90000	0.70000
0.67366	0.65397	0.80000	0.80000
0.67373	0.65397	0.70000	0.70000
0.67348	0.65396	0.80000	0.60000
0.67269	0.65395	0.90000	0.70000
0.67265	0.65394	0.80000	0.80000
0.67282	0.65392	0.70000	0.70000
0.67236	0.65394	0.60000	0.60000
0.67247	0.65395	0.50000	0.70000
0.67214	0.65395	0.60000	0.80000
0.67241	0.65396	0.70000	0.70000
0.67259	0.65396	0.60000	0.60000
0.67354	0.65396	0.50000	0.70000
0.67328	0.65398	0.40000	0.80000
0.67295	0.65396	0.50000	0.70000
0.67252	0.65397	0.60000	0.60000
0.67213	0.65397	0.50000	0.70000
0.67084	0.65398	0.60000	0.80000
0.67113	0.65397	0.70000	0.70000
0.67172	0.65397	0.80000	0.60000
0.67106	0.65395	0.90000	0.50000
0.67031	0.65395	0.80000	0.60000
0.66992	0.65394	0.70000	0.70000
0.67019	0.65394	0.80000	0.80000
0.67051	0.65394	0.70000	0.70000
0.67121	0.65393	0.60000	0.60000
0.67010	0.65392	0.50000	0.70000
0.67027	0.65389	0.60000	0.80000
0.67000	0.65391	0.70000	0.70000
0.67009	0.65390	0.60000	0.60000
0.66981	0.65392	0.70000	0.70000
0.67018	0.65392	0.80000	0.80000
0.66980	0.65392	0.70000	0.70000
0.66954	0.65391	0.60000	0.60000
0.67011	0.65393	0.50000	0.70000
0.67020	0.65391	0.60000	0.80000
0.67026	0.65391	0.70000	0.70000
0.67083	0.65390	0.60000	0.60000
0.67044	0.65390	0.70000	0.70000
0.67023	0.65390	0.80000	0.80000
0.66995	0.65391	0.70000	0.70000
0.66908	0.65394	0.60000	0.60000
0.66948	0.65396	0.70000	0.70000
0.66934	0.65394	0.80000	0.80000
0.66885	0.65396	0.70000	0.70000
0.66909	0.65395	0.60000	0.60000
0.66920	0.65396	0.70000	0.70000
0.66844	0.65395	0.80000	0.80000
0.66814	0.65395	0.90000	0.70000
0.66797	0.65396	0.80000	0.60000
0.66777	0.65395	0.70000	0.70000
0.66785	0.65395	0.60000	0.80000
0.66717	0.65395	0.70000	0.70000
0.66739	0.65396	0.80000	0.60000
0.66710	0.65397	0.70000	0.70000
0.66734	0.65401	0.60000	0.80000
0.66706	0.65402	0.50000	0.70000
0.66605	0.65400	0.60000	0.60000
0.66553	0.65397	0.70000	0.70000
0.66495	0.65396	0.60000	0.80000
0.66552	0.65394	0.70000	0.70000
0.66564	0.65392	0.80000	0.60000
0.66620	0.65393	0.70000	0.70000
0.66588	0.65393	0.60000	0.80000
0.66532	0.65393	0.50000	0.70000
0.66462	0.65395	0.60000	0.60000
0.66369	0.65396	0.50000	0.70000
0.66385	0.65396	0.40000	0.80000
0.66407	0.65397	0.50000	0.70000
0.66355	0.65398	0.60000	0.60000
0.66341	0.65398	0.50000	0.70000
0.66387	0.65399	0.40000	0.80000
0.66314	0.65399	0.50000	0.70000
0.66362	0.65397	0.60000	0.60000
0.66459	0.65397	0.50000	0.70000
0.66434	0.65398	0.40000	0.80000
0.66392	0.65398	0.50000	0.70000
0.66403	0.65400	0.60000	0.60000
0.66357	0.65399	0.70000	0.70000
0.66415	0.65402	0.60000	0.80000
0.66376	0.65400	0.50000	0.70000
0.66466	0.65397	0.40000	0.60000
0.66382	0.65398	0.50000	0.70000
0.66320	0.65397	0.60000	0.80000
0.66234	0.65395	0.70000	0.70000
0.66215	0.65394	0.80000	0.60000
0.66206	0.65394	0.70000	0.70000
0.66218	0.65395	0.60000	0.80000
0.66145	0.65393	0.50000	0.70000
0.66133	0.65395	0.60000	0.60000
0.66128	0.65398	0.50000	0.70000
0.66109	0.65400	0.60000	0.60000
0.66014	0.65400	0.70000	0.70000
0.65975	0.65399	0.60000	0.80000
0.65944	0.65402	0.50000	0.70000
0.65955	0.65402	0.60000	0.60000
0.66045	0.65402	0.50000	0.50000
0.65988	0.65399	0.60000	0.60000
0.65954	0.65397	0.50000	0.70000
0.65939	0.65398	0.60000	0.80000
0.65983	0.65397	0.50000	0.70000
0.65911	0.65399	0.40000	0.60000
0.65947	0.65399	0.30000	0.70000
0.65948	0.65398	0.40000	0.80000
0.65997	0.65396	0.50000	0.70000
0.65935	0.65395	0.60000	0.60000
0.65963	0.65398	0.70000	0.70000
0.65953	0.65399	0.60000	0.80000
0.65919	0.65400	0.50000	0.70000
0.65922	0.65399	0.60000	0.60000
0.65962	0.65398	0.70000	0.50000
0.65969	0.65397	0.60000	0.60000
0.65935	0.65396	0.70000	0.70000
0.65969	0.65400	0.60000	0.80000
0.65970	0.65399	0.50000	0.70000
0.66052	0.65397	0.60000	0.60000
0.66119	0.65396	0.70000	0.70000
0.66136	0.65400	0.80000	0.80000
0.66151	0.65400	0.70000	0.70000
0.66182	0.65401	0.80000	0.60000
0.66203	0.65403	0.90000	0.70000
0.66235	0.65405	0.80000	0.80000
0.66336	0.65405	0.70000	0.70000
0.66326	0.65406	0.80000	0.60000
0.66265	0.65407	0.70000	0.70000
0.66230	0.65408	0.60000	0.80000
0.66277	0.65408	0.50000	0.70000
0.66252	0.65408	0.40000	0.60000
0.66268	0.65407	0.50000	0.70000
0.66247	0.65405	0.40000	0.80000
0.66300	0.65404	0.30000	0.70000
0.66212	0.65402	0.40000	0.60000
0.66251	0.65400	0.50000	0.70000
0.66225	0.65400	0.60000	0.60000
0.66179	0.65398	0.50000	0.70000
0.66299	0.65397	0.40000	0.80000
0.66295	0.65397	0.50000	0.70000
0.66293	0.65400	0.60000	0.60000
0.66168	0.65397	0.50000	0.70000
0.66133	0.65397	0.40000	0.80000
0.66075	0.65396	0.50000	0.70000
0.66028	0.65394	0.60000	0.60000
0.66022	0.65397	0.70000	0.70000
0.65991	0.65399	0.60000	0.80000
0.65938	0.65398	0.50000	0.70000
0.65937	0.65398	0.40000	0.60000
0.65966	0.65399	0.50000	0.70000
0.66029	0.65398	0.60000	0.80000
0.66069	0.65397	0.70000	0.70000
0.66081	0.65400	0.80000	0.60000
0.66073	0.65402	0.70000	0.70000
0.66113	0.65406	0.60000	0.80000
0.66144	0.65405	0.70000	0.70000
0.66152	0.65403	0.80000	0.60000
0.66152	0.65403	0.70000	0.70000
0.66039	0.65400	0.60000	0.80000
0.66065	0.65398	0.70000	0.70000
0.65999	0.65398	0.60000	0.60000
0.66014	0.65398	0.50000	0.70000
0.66064	0.65399	0.60000	0.60000
0.66108	0.65399	0.70000	0.70000
0.66049	0.65400	0.60000	0.80000
0.66082	0.65403	0.50000	0.70000
0.66112	0.65405	0.60000	0.60000
0.66070	0.65405	0.50000	0.70000
0.66039	0.65407	0.60000	0.80000
0.66050	0.65406	0.70000	0.70000
0.66053	0.65408	0.80000	0.60000
0.66056	0.65408	0.90000	0.70000
0.66069	0.65408	0.80000	0.80000
0.66052	0.65410	0.70000	0.70000
0.66016	0.65410	0.60000	0.60000
0.65978	0.65411	0.50000	0.50000
0.65919	0.65411	0.60000	0.60000
0.66010	0.65412	0.50000	0.70000
0.65936	0.65414	0.40000	0.80000
0.65889	0.65413	0.50000	0.70000
0.65942	0.65413	0.60000	0.60000
0.65891	0.65412	0.50000	0.70000
0.65882	0.65416	0.40000	0.80000
0.65837	0.65417	0.50000	0.70000
0.65916	0.65418	0.60000	0.60000
0.65948	0.65418	0.70000	0.70000
0.65973	0.65415	0.80000	0.80000
0.65994	0.65415	0.70000	0.70000
0.66023	0.65414	0.60000	0.60000
0.66042	0.65415	0.50000	0.70000
0.65995	0.65415	0.60000	0.80000
0.65998	0.65418	0.50000	0.70000
0.65923	0.65418	0.40000	0.60000
0.65789	0.65418	0.30000	0.70000
0.65834	0.65419	0.40000	0.80000
0.65740	0.65421	0.50000	0.70000
0.65740	0.65424	0.60000	0.60000
0.65715	0.65422	0.70000	0.70000
0.65680	0.65420	0.60000	0.80000
0.65721	0.65420	0.50000	0.70000
0.65743	0.65418	0.60000	0.60000
0.65807	0.65418	0.70000	0.70000
0.65803	0.65418	0.80000	0.80000
0.65921	0.65417	0.70000	0.70000
0.65825	0.65415	0.60000	0.60000
0.65760	0.65416	0.50000	0.70000
0.65797	0.65418	0.60000	0.80000
0.65783	0.65419	0.50000	0.70000
0.65711	0.65422	0.40000	0.60000
0.65721	0.65420	0.50000	0.70000
0.65718	0.65422	0.60000	0.80000
0.65640	0.65424	0.50000	0.70000
0.65667	0.65424	0.60000	0.60000
0.65596	0.65424	0.70000	0.70000
0.65528	0.65421	0.80000	0.60000
0.65564	0.65423	0.70000	0.50000
0.65568	0.65423	0.60000	0.60000
0.65504	0.65424	0.50000	0.70000
0.65589	0.65425	0.60000	0.80000
0.65572	0.65425	0.70000	0.70000
0.65516	0.65426	0.60000	0.60000
0.65539	0.65425	0.50000	0.70000
0.65519	0.65426	0.60000	0.80000
0.65543	0.65424	0.70000	0.70000
0.65538	0.65426	0.60000	0.60000
0.65498	0.65427	0.50000	0.70000
0.65480	0.65427	0.60000	0.80000
0.65504	0.65427	0.70000	0.70000
0.65517	0.65430	0.80000	0.60000
0.65540	0.65431	0.70000	0.70000
0.65480	0.65429	0.60000	0.60000
0.65396	0.65428	0.50000	0.50000
0.65472	0.65428	0.60000	0.60000
0.65479	0.65428	0.50000	0.70000
0.65467	0.65426	0.40000	0.80000
0.65473	0.65425	0.50000	0.70000
0.65385	0.65424	0.40000	0.60000
0.65397	0.65426	0.50000	0.70000
0.65329	0.65425	0.40000	0.80000
0.65317	0.65424	0.50000	0.70000
0.65247	0.65425	0.60000	0.60000
0.65305	0.65427	0.70000	0.70000
0.65332	0.65424	0.60000	0.80000
0.65287	0.65426	0.70000	0.70000
0.65347	0.65428	0.60000	0.60000
0.65382	0.65427	0.50000	0.70000
0.65404	0.65429	0.60000	0.80000
0.65423	0.65429	0.50000	0.70000
0.65498	0.65427	0.40000	0.60000
0.65469	0.65429	0.50000	0.70000
0.65465	0.65426	0.40000	0.80000
0.65457	0.65427	0.50000	0.70000
0.65398	0.65428	0.60000	0.60000
0.65407	0.65429	0.70000	0.50000
0.65417	0.65430	0.60000	0.60000
0.65452	0.65431	0.50000	0.70000
0.65456	0.65429	0.60000	0.60000
0.65430	0.65428	0.70000	0.70000
0.65469	0.65427	0.80000	0.80000
0.65494	0.65428	0.70000	0.70000
0.65408	0.65428	0.60000	0.60000
0.65347	0.65427	0.70000	0.50000
0.65383	0.65425	0.80000	0.60000
0.65339	0.65424	0.90000	0.70000
0.65340	0.65425	0.80000	0.80000
0.65368	0.65424	0.90000	0.70000
0.65342	0.65427	0.80000	0.60000
0.65332	0.65427	0.70000	0.70000
0.65348	0.65426	0.60000	0.80000
0.65415	0.65424	0.70000	0.70000
0.65331	0.65422	0.80000	0.60000
0.65300	0.65422	0.90000	0.70000
0.65379	0.65420	0.80000	0.80000
0.65407	0.65419	0.70000	0.70000
0.65364	0.65418	0.80000	0.60000
0.65325	0.65420	0.90000	0.70000
0.65362	0.65421	0.90000	0.80000
0.65380	0.65422	0.80000	0.70000
0.65383	0.65420	0.70000	0.60000
0.65423	0.65420	0.60000	0.70000
0.65471	0.65421	0.70000	0.80000
0.65489	0.65422	0.60000	0.70000
0.65496	0.65420	0.50000	0.60000
0.65477	0.65420	0.60000	0.70000
0.65471	0.65417	0.70000	0.80000
0.65517	0.65420	0.60000	0.70000
0.65476	0.65421	0.50000	0.60000
0.65505	0.65419	0.60000	0.70000
0.65501	0.65419	0.70000	0.80000
0.65442	0.65420	0.60000	0.70000
0.65442	0.65418	0.50000	0.60000
0.65518	0.65419	0.60000	0.70000
0.65497	0.65419	0.70000	0.80000
0.65541	0.65417	0.60000	0.70000
0.65503	0.65419	0.50000	0.60000
0.65470	0.65418	0.40000	0.70000
0.65419	0.65418	0.50000	0.80000
0.65453	0.65417	0.60000	0.70000
0.65411	0.65419	0.50000	0.60000
0.65388	0.65418	0.40000	0.70000
0.65435	0.65414	0.50000	0.60000
0.65422	0.65416	0.60000	0.70000
0.65406	0.65413	0.50000	0.80000
0.65449	0.65414	0.40000	0.70000
0.65383	0.65412	0.30000	0.60000
0.65440	0.65412	0.40000	0.70000
0.65364	0.65412	0.50000	0.80000
0.65387	0.65410	0.60000	0.70000
0.65355	0.65411	0.50000	0.60000
0.65386	0.65411	0.60000	0.50000
0.65326	0.65409	0.70000	0.60000
0.65320	0.65410	0.80000	0.70000
0.65327	0.65412	0.70000	0.80000
0.65360	0.65410	0.80000	0.70000
0.65358	0.65411	0.70000	0.60000
0.65365	0.65409	0.60000	0.70000
0.65350	0.65408	0.50000	0.80000
0.65391	0.65409	0.60000	0.70000
0.65368	0.65410	0.70000	0.60000
0.65351	0.65409	0.80000	0.70000
0.65295	0.65407	0.70000	0.80000
0.65236	0.65408	0.80000	0.70000
0.65287	0.65410	0.90000	0.60000
0.65229	0.65413	0.80000	0.70000
0.65263	0.65415	0.70000	0.60000
0.65314	0.65415	0.60000	0.70000
0.65300	0.65415	0.50000	0.80000
0.65362	0.65414	0.60000	0.70000
0.65314	0.65412	0.70000	0.60000
0.65257	0.65410	0.60000	0.70000
0.65138	0.65412	0.50000	0.80000
0.65191	0.65412	0.60000	0.70000
0.65155	0.65414	0.70000	0.60000
0.65136	0.65416	0.60000	0.50000
0.65105	0.65416	0.70000	0.60000
0.65169	0.65415	0.80000	0.70000
0.65241	0.65416	0.70000	0.60000
0.65177	0.65417	0.60000	0.70000
0.65246	0.65417	0.70000	0.80000
0.65329	0.65418	0.80000	0.70000
0.65396	0.65417	0.70000	0.60000
0.65340	0.65418	0.80000	0.70000
0.65367	0.65416	0.90000	0.80000
0.65330	0.65416	0.80000	0.70000
0.65272	0.65417	0.70000	0.60000
0.65258	0.65417	0.60000	0.70000
0.65204	0.65416	0.70000	0.80000
0.65149	0.65417	0.60000	0.70000
0.65056	0.65416	0.70000	0.60000
0.65018	0.65420	0.80000	0.70000
0.65080	0.65418	0.70000	0.80000
0.65133	0.65419	0.60000	0.70000
0.65194	0.65421	0.50000	0.60000
0.65084	0.65423	0.60000	0.70000
0.65064	0.65423	0.50000	0.60000
0.65094	0.65423	0.60000	0.70000
0.65163	0.65424	0.70000	0.80000
0.65133	0.65422	0.80000	0.70000
0.65208	0.65423	0.70000	0.60000
0.65136	0.65423	0.60000	0.70000
0.65091	0.65424	0.70000	0.80000
0.64967	0.65423	0.80000	0.70000
0.65124	0.65423	0.90000	0.60000
0.65227	0.65423	0.80000	0.70000
0.65322	0.65421	0.70000	0.80000
0.65320	0.65421	0.80000	0.70000
0.65269	0.65423	0.90000	0.60000
0.65388	0.65423	0.80000	0.70000
0.65366	0.65426	0.90000	0.80000
0.65448	0.65426	0.80000	0.70000
0.65443	0.65429	0.70000	0.60000
0.65508	0.65428	0.80000	0.70000
0.65587	0.65427	0.70000	0.80000
0.65558	0.65428	0.60000	0.70000
0.65653	0.65426	0.70000	0.60000
0.65614	0.65427	0.60000	0.70000
0.65675	0.65426	0.50000	0.80000
0.65695	0.65425	0.60000	0.70000
0.65695	0.65426	0.70000	0.60000
0.65757	0.65424	0.80000	0.70000
0.65833	0.65421	0.70000	0.80000
0.65872	0.65422	0.80000	0.70000
0.65930	0.65423	0.90000	0.60000
0.65926	0.65421	0.80000	0.50000
0.65987	0.65422	0.70000	0.60000
0.66078	0.65421	0.60000	0.70000
0.66073	0.65425	0.70000	0.80000
0.66153	0.65426	0.80000	0.70000
0.66250	0.65427	0.90000	0.60000
0.66273	0.65427	0.80000	0.70000
0.66308	0.65425	0.70000	0.80000
0.66353	0.65425	0.60000	0.70000
0.66309	0.65423	0.70000	0.60000
0.66288	0.65424	0.60000	0.70000
0.66344	0.65423	0.70000	0.80000
0.66410	0.65424	0.80000	0.70000
0.66511	0.65427	0.70000	0.60000
0.66637	0.65427	0.80000	0.70000
0.66686	0.65428	0.90000	0.80000
0.66706	0.65426	0.80000	0.70000
0.66756	0.65427	0.70000	0.60000
0.66836	0.65428	0.80000	0.70000
0.66900	0.65429	0.90000	0.80000
0.66930	0.65429	0.80000	0.70000
0.66952	0.65433	0.70000	0.60000
0.66910	0.65431	0.80000	0.70000
0.66914	0.65428	0.90000	0.80000
0.66999	0.65428	0.80000	0.70000
0.67031	0.65426	0.70000	0.60000
0.67076	0.65426	0.60000	0.70000
0.67072	0.65426	0.70000	0.80000
0.67063	0.65425	0.80000	0.70000
0.66976	0.65425	0.90000	0.60000
0.67023	0.65428	0.80000	0.70000
0.66981	0.65428	0.70000	0.80000
0.66976	0.65430	0.60000	0.70000
0.67081	0.65427	0.70000	0.60000
0.67108	0.65426	0.60000	0.70000
0.67138	0.65425	0.70000	0.80000
0.67126	0.65425	0.80000	0.70000
0.67174	0.65425	0.90000	0.60000
0.67208	0.65425	0.80000	0.70000
0.67240	0.65424	0.70000	0.80000
0.67290	0.65422	0.80000	0.70000
0.67382	0.65422	0.70000	0.60000
0.67387	0.65424	0.60000	0.70000
0.67448	0.65426	0.70000	0.80000
0.67325	0.65426	0.60000	0.70000
0.67369	0.65427	0.50000	0.60000
0.67357	0.65427	0.60000	0.70000
0.67487	0.65429	0.70000	0.80000
0.67577	0.65430	0.80000	0.70000
0.67684	0.65427	0.70000	0.60000
0.67808	0.65429	0.60000	0.70000
0.67847	0.65429	0.50000	0.80000
0.67906	0.65430	0.60000	0.70000
0.67994	0.65432	0.50000	0.60000
0.68088	0.65431	0.60000	0.70000
0.68092	0.65432	0.70000	0.80000
0.68113	0.65433	0.80000	0.70000
0.68237	0.65434	0.70000	0.60000
0.68270	0.65434	0.80000	0.70000
0.68226	0.65433	0.70000	0.80000
0.68222	0.65432	0.80000	0.70000
0.68194	0.65434	0.70000	0.60000
0.68282	0.65435	0.60000	0.70000
0.68343	0.65433	0.70000	0.80000
0.68435	0.65435	0.80000	0.70000
0.68469	0.65434	0.70000	0.60000
0.68550	0.65435	0.60000	0.50000
0.68578	0.65436	0.50000	0.60000
0.68551	0.65436	0.60000	0.70000
0.68604	0.65435	0.50000	0.80000
0.68652	0.65435	0.40000	0.70000
0.68740	0.65435	0.50000	0.60000
0.68767	0.65435	0.40000	0.70000
0.68806	0.65433	0.30000	0.80000
0.68918	0.65434	0.40000	0.70000
0.68924	0.65432	0.30000	0.60000
0.68955	0.65435	0.40000	0.70000
0.68956	0.65434	0.50000	0.80000
0.69020	0.65437	0.60000	0.70000
0.69017	0.65438	0.70000	0.60000
0.69008	0.65438	0.60000	0.70000
0.69024	0.65437	0.50000	0.80000
0.69136	0.65436	0.40000	0.70000
0.69227	0.65437	0.50000	0.60000
0.69297	0.65437	0.60000	0.70000
0.69276	0.65439	0.70000	0.80000
0.69346	0.65440	0.60000	0.70000
0.69368	0.65439	0.70000	0.60000
0.69433	0.65441	0.80000	0.70000
0.69403	0.65442	0.70000	0.80000
0.69452	0.65439	0.60000	0.70000
0.69506	0.65439	0.70000	0.60000
0.69535	0.65438	0.80000	0.70000
0.69618	0.65436	0.70000	0.80000
0.69598	0.65435	0.60000	0.70000
0.69645	0.65435	0.70000	0.60000
0.69677	0.65436	0.60000	0.70000
0.69736	0.65436	0.50000	0.80000
0.69725	0.65436	0.40000	0.70000
0.69741	0.65438	0.50000	0.60000
0.69841	0.65438	0.60000	0.70000
0.69833	0.65443	0.50000	0.60000
0.69825	0.65441	0.40000	0.70000
0.69926	0.65440	0.50000	0.80000
0.69900	0.65442	0.60000	0.70000
0.69960	0.65444	0.70000	0.60000
0.69966	0.65445	0.80000	0.70000
0.70057	0.65446	0.90000	0.80000
0.70116	0.65447	0.80000	0.70000
0.70152	0.65445	0.70000	0.60000
0.70209	0.65450	0.80000	0.70000
0.70310	0.65449	0.90000	0.80000
0.70372	0.65447	0.80000	0.70000
0.70314	0.65448	0.70000	0.60000
0.70353	0.65449	0.80000	0.70000
0.70365	0.65451	0.70000	0.60000
0.70404	0.65452	0.80000	0.70000
0.70376	0.65451	0.90000	0.80000
0.70352	0.65452	0.80000	0.70000
0.70357	0.65452	0.70000	0.60000
0.70355	0.65452	0.60000	0.70000
0.70348	0.65454	0.70000	0.80000
0.70386	0.65457	0.60000	0.70000
0.70418	0.65460	0.50000	0.60000
0.70475	0.65460	0.60000	0.70000
0.70484	0.65461	0.70000	0.80000
0.70475	0.65462	0.60000	0.70000
0.70580	0.65463	0.50000	0.60000
0.70586	0.65463	0.40000	0.70000
0.70538	0.65465	0.50000	0.80000
0.70609	0.65463	0.40000	0.70000
0.70701	0.65464	0.50000	0.60000
0.70765	0.65464	0.60000	0.70000
0.70815	0.65463	0.70000	0.80000
0.70855	0.65468	0.80000	0.70000
0.70872	0.65470	0.70000	0.60000
0.70899	0.65472	0.60000	0.70000
0.70916	0.65472	0.50000	0.80000
0.70953	0.65469	0.60000	0.70000
0.70944	0.65470	0.70000	0.60000
0.70964	0.65469	0.60000	0.70000
0.70903	0.65470	0.70000	0.80000
0.70954	0.65470	0.80000	0.70000
0.70835	0.65466	0.70000	0.60000
0.70941	0.65465	0.60000	0.70000
0.70960	0.65465	0.50000	0.80000
0.70983	0.65464	0.60000	0.70000
0.71049	0.65463	0.70000	0.60000
0.71025	0.65465	0.60000	0.70000
0.71110	0.65463	0.70000	0.80000
0.71056	0.65465	0.60000	0.70000
0.71135	0.65463	0.70000	0.60000
0.71184	0.65461	0.60000	0.70000
0.71229	0.65459	0.50000	0.80000
0.71237	0.65460	0.40000	0.70000
0.71310	0.65459	0.50000	0.60000
0.71303	0.65461	0.40000	0.70000
0.71380	0.65463	0.30000	0.80000
0.71456	0.65461	0.40000	0.70000
0.71483	0.65462	0.50000	0.60000
0.71525	0.65462	0.60000	0.70000
0.71555	0.65463	0.70000	0.80000
0.71543	0.65464	0.60000	0.70000
0.71600	0.65462	0.50000	0.60000
0.71670	0.65460	0.40000	0.70000
0.71750	0.65460	0.50000	0.80000
0.71687	0.65457	0.60000	0.70000
0.71724	0.65460	0.50000	0.60000
0.71828	0.65462	0.60000	0.70000
0.71912	0.65462	0.70000	0.80000
0.72011	0.65462	0.80000	0.70000
0.72051	0.65464	0.70000	0.60000
0.72076	0.65464	0.60000	0.70000
0.72146	0.65466	0.50000	0.80000
0.72233	0.65463	0.60000	0.70000
0.72210	0.65464	0.50000	0.60000
0.72173	0.65466	0.40000	0.50000
0.72277	0.65464	0.30000	0.60000
0.72350	0.65462	0.40000	0.70000
0.72376	0.65462	0.50000	0.80000
0.72328	0.65460	0.60000	0.70000
0.72347	0.65461	0.70000	0.60000
0.72319	0.65462	0.80000	0.70000
0.72457	0.65463	0.70000	0.80000
0.72454	0.65463	0.60000	0.70000
0.72622	0.65462	0.70000	0.60000
0.72670	0.65461	0.80000	0.50000
0.72617	0.65461	0.70000	0.60000
0.72683	0.65462	0.60000	0.70000
0.72727	0.65463	0.70000	0.80000
0.72745	0.65462	0.60000	0.70000
0.72768	0.65461	0.50000	0.60000
0.72798	0.65462	0.40000	0.70000
0.72846	0.65465	0.50000	0.80000
0.72901	0.65465	0.60000	0.70000
0.72923	0.65466	0.50000	0.60000
0.73011	0.65466	0.40000	0.70000
0.73040	0.65465	0.50000	0.80000
0.73015	0.65465	0.40000	0.70000
0.73095	0.65465	0.50000	0.60000
0.73159	0.65465	0.60000	0.50000
0.73285	0.65466	0.50000	0.60000
0.73330	0.65465	0.40000	0.70000
0.73314	0.65466	0.50000	0.60000
0.73391	0.65464	0.60000	0.70000
0.73388	0.65464	0.50000	0.80000
0.73423	0.65464	0.40000	0.70000
0.73447	0.65462	0.50000	0.60000
0.73419	0.65464	0.60000	0.70000
0.73526	0.65462	0.70000	0.80000
0.73604	0.65463	0.60000	0.70000
0.73681	0.65464	0.70000	0.60000
0.73715	0.65466	0.80000	0.70000
0.73780	0.65464	0.70000	0.80000
0.73816	0.65466	0.60000	0.70000
0.73927	0.65467	0.70000	0.60000
0.73909	0.65468	0.80000	0.70000
0.73917	0.65467	0.90000	0.80000
0.73946	0.65466	0.80000	0.70000
0.74073	0.65464	0.70000	0.60000
0.74128	0.65465	0.60000	0.70000
0.74171	0.65466	0.50000	0.80000
0.74154	0.65467	0.60000	0.70000
0.74194	0.65468	0.70000	0.60000
0.74205	0.65470	0.60000	0.70000
0.74235	0.65468	0.70000	0.80000
0.74284	0.65468	0.80000	0.70000
0.74349	0.65467	0.90000	0.60000
0.74369	0.65469	0.80000	0.70000
0.74401	0.65467	0.70000	0.80000
0.74442	0.65467	0.80000	0.70000
0.74504	0.65467	0.90000	0.60000
0.74525	0.65468	0.80000	0.70000
0.74537	0.65469	0.70000	0.60000
0.74541	0.65469	0.60000	0.70000
0.74553	0.65469	0.50000	0.80000
0.74589	0.65471	0.60000	0.70000
0.74646	0.65473	0.70000	0.60000
0.74677	0.65474	0.60000	0.70000
0.74736	0.65476	0.50000	0.80000
0.74784	0.65475	0.60000	0.70000
0.74818	0.65474	0.70000	0.60000
0.74916	0.65476	0.60000	0.70000
0.74930	0.65475	0.50000	0.80000
0.74970	0.65475	0.60000	0.70000
0.75064	0.65474	0.50000	0.60000
0.74900	0.65473	0.60000	0.70000
0.74780	0.65474	0.70000	0.80000
0.74600	0.65476	0.60000	0.70000
0.74507	0.65479	0.50000	0.60000
0.74328	0.65479	0.60000	0.70000
0.74179	0.65479	0.70000	0.60000
0.74117	0.65480	0.60000	0.50000
0.73997	0.65481	0.70000	0.60000
0.73824	0.65482	0.80000	0.70000
0.73753	0.65484	0.70000	0.80000
0.73623	0.65484	0.80000	0.70000
0.73404	0.65483	0.90000	0.60000
0.73242	0.65481	0.80000	0.70000
0.73119	0.65480	0.70000	0.80000
0.72978	0.65481	0.80000	0.70000
0.72909	0.65480	0.90000	0.60000
0.72684	0.65479	0.80000	0.70000
0.72552	0.65480	0.70000	0.80000
0.72499	0.65481	0.60000	0.70000
0.72351	0.65481	0.70000	0.60000
0.72167	0.65481	0.80000	0.70000
0.71996	0.65481	0.70000	0.80000
0.71930	0.65479	0.60000	0.70000
0.71781	0.65478	0.50000	0.60000
0.71650	0.65479	0.60000	0.70000
0.71543	0.65479	0.70000	0.80000
0.71412	0.65479	0.80000	0.70000
0.71326	0.65478	0.70000	0.60000
0.71132	0.65480	0.80000	0.50000
0.70982	0.65481	0.90000	0.60000
0.70861	0.65484	0.80000	0.70000
0.70708	0.65486	0.90000	0.80000
0.70543	0.65486	0.90000	0.70000
0.70392	0.65485	0.90000	0.60000
0.70198	0.65488	0.90000	0.70000
0.70108	0.65487	0.80000	0.60000
0.69918	0.65488	0.70000	0.70000
0.69821	0.65487	0.60000	0.80000
0.69679	0.65489	0.70000	0.70000
0.69560	0.65487	0.60000	0.60000
0.69444	0.65490	0.50000	0.70000
0.69281	0.65490	0.60000	0.80000
0.69219	0.65490	0.70000	0.70000
0.69095	0.65490	0.60000	0.60000
0.68999	0.65493	0.70000	0.70000
0.68853	0.65493	0.80000	0.80000
0.68677	0.65495	0.70000	0.70000
0.68545	0.65495	0.60000	0.60000
0.68471	0.65496	0.70000	0.70000
0.68236	0.65494	0.60000	0.80000
0.68080	0.65493	0.50000	0.70000
0.67926	0.65494	0.40000	0.60000
0.67837	0.65495	0.50000	0.70000
0.67699	0.65493	0.40000	0.80000
0.67590	0.65493	0.50000	0.70000
0.67449	0.65494	0.60000	0.60000
0.67330	0.65496	0.50000	0.70000
0.67260	0.65494	0.40000	0.60000
0.67162	0.65491	0.50000	0.70000
0.66982	0.65491	0.60000	0.80000
0.66832	0.65491	0.70000	0.70000
0.66703	0.65491	0.80000	0.60000
0.66603	0.65493	0.70000	0.70000
